site,basin_areasqkm,springprev_point,springprev_basinmean,springprev_iew01km,springprev_iew05km,springprev_basinmean_log,springprev_iew01km_log,springprev_iew05km_log
9073,36.09431887199676,0.07470449805259705,0.02846621695742719,0.02454721863096557,0.026899425415874183,-3.5590372647289676,-3.7071567252142192,-3.615650352607149
9074,36.620817016404274,0.07359050214290619,0.02816545310644962,0.02286804877677818,0.026424319355372473,-3.569659119193423,-3.778014592611803,-3.633470505159367
9075,36.8479957088238,0.065311498939991,0.02801026947249414,0.022461854499483694,0.026204192314978978,-3.5751840691746715,-3.795936764091883,-3.6418358689935455
9076,38.262181047251836,0.04997669905424118,0.027997968129345602,0.023334739817389594,0.026251332233361138,-3.575623338249117,-3.7578120495294014,-3.6400385394852397
9077,39.89715593009725,0.062100600451231,0.027916589852054155,0.023335858944618038,0.02615283331357125,-3.578534148517066,-3.757764090974836,-3.6437977458291524
9078,41.379680889412555,0.05405430123209953,0.027841065849008764,0.023470741074380255,0.02606734378620822,-3.5812431594424132,-3.7520006942286788,-3.647071943983363
9079,41.98875270593038,0.04421040043234825,0.027719017143162977,0.022627567634143975,0.025859560852252626,-3.5856365618848867,-3.7885863092432643,-3.6550748875207213
9080,42.574370688058046,0.036414798349142075,0.027405225730452957,0.02015937119460122,0.02525790937553059,-3.5970215636833527,-3.9040860270093978,-3.678615929715716
9081,42.875954648198274,0.09437280148267746,0.027228132860758803,0.018945991491053374,0.024914981798676385,-3.6035045438446964,-3.9661629006446253,-3.6922859777858057
9082,43.710668526606234,0.06708189845085144,0.027214981026580244,0.020775320327374225,0.024986491158432333,-3.603987684263946,-3.873989519472649,-3.689419953820296
9083,44.13251404446092,0.07164459675550461,0.027230708278389013,0.02236705750287274,0.025110854197015666,-3.60340996167665,-3.8001660497773186,-3.684455088190705
9084,44.25584886323562,0.046434201300144196,0.02720566352758309,0.023012833165415573,0.025128199644035062,-3.6043301094286804,-3.7717032549431413,-3.683764571694774
9085,44.377566176191,0.32019001245498657,0.02735656658473504,0.026074809562130426,0.02557366365923628,-3.5987986844263684,-3.646785581587727,-3.6661922203478903
9086,44.42358421677032,0.08114120364189148,0.027440519767135435,0.027742988380669825,0.0258530179310692,-3.5957345343528493,-3.5847721416832337,-3.6553279370252048
9087,2.126939278002687,0.045416198670864105,0.016992073226065003,0.017122877045868137,0.0170179843522324,-4.075008324488333,-4.0673398706430195,-4.073484591038541
9088,2.186301741597083,0.03916870057582855,0.017585763831599755,0.018071803770521172,0.017679069627411524,-4.040665577457037,-4.0134023580802785,-4.035373846041236
9089,5.520385613058439,0.46946901082992554,0.026344967490877023,0.029981995881406816,0.027032868818390395,-3.636478009298608,-3.507158214760884,-3.6107017897200215
9090,5.764871617750395,0.29829201102256775,0.032569095132045395,0.03765364193217986,0.03356536522248757,-3.424391442332143,-3.2793255981480045,-3.3942605405993
9091,6.034105461487791,0.104762002825737,0.0337783197358069,0.037870510640068786,0.03464806280069682,-3.3879361102307786,-3.2735825531332323,-3.3625134625369117
9092,6.496065123677941,0.03750079870223999,0.03172803412883364,0.03294822265379497,0.032117004556960815,-3.450554631536036,-3.4128179601927227,-3.438369652130295
9093,6.601526503140219,0.1515520066022873,0.03327721985538721,0.03562426362471482,0.03383852554191462,-3.4028822045178044,-3.3347283107903976,-3.386155316649802
9094,6.811478758574697,0.054482899606227875,0.033361233155158806,0.03516598678043301,0.03384381984924887,-3.4003607370920848,-3.3476759481788445,-3.385998870908613
9095,2.747495385842316,0.0548878014087677,0.09621397572311949,0.09605130427530852,0.09619399465871811,-2.341180654075167,-2.3428728107310994,-2.341388348844085
9096,2.914017610010617,0.05004119873046875,0.07189077360231264,0.0680475647696355,0.07113733933111976,-2.632607345127401,-2.687548336423075,-2.643142913623433
9097,3.439626126217669,0.1101519986987114,0.05657321477914988,0.05101467240392189,0.055411547004247136,-2.872219642902518,-2.9756419934393037,-2.8929672772677955
9098,5.672997287175141,0.05369869992136955,0.04918376837493169,0.04313335263251024,0.04784938204105778,-3.012191620995131,-3.143458738152861,-3.0396970756690163
9099,5.948377653028928,0.0381430983543396,0.044097526530153267,0.03667419411425312,0.04245011270164041,-3.1213515858539402,-3.30568192890268,-3.1594257113015582
9100,6.429828260350119,0.06373920291662216,0.03927081949643209,0.03032090319987985,0.03727147960480784,-3.2372735423534746,-3.495917929737404,-3.2895268666597723
9101,7.296811379866343,0.02809170074760914,0.03516202947620821,0.025070261879072735,0.03285891660950328,-3.3477884866646317,-3.686072920952144,-3.4155321368038347
9102,7.726178299784131,0.04475240036845207,0.03249501528001714,0.022044387477600003,0.03003062209189939,-3.4266685774092194,-3.8146972456523747,-3.5055376815204995
9103,8.094807876160091,0.08136899769306183,0.030479910544697907,0.01990024962928396,0.02788440735073454,-3.4906874830532377,-3.9170230031452444,-3.5796876227021563
9104,8.31341378773207,0.038993798196315765,0.028951167839295765,0.018649185961135576,0.026285356511136594,-3.5421447359047162,-3.9819527820414065,-3.6387432815104637
9105,13.456435292985134,0.03779539838433266,0.026312934465384418,0.017949338345311608,0.024041286697812476,-3.637694655927278,-4.020202025712658,-3.7279826475439317
9106,13.804441670158036,0.048976801335811615,0.025735420928512377,0.01757651926923256,0.02344391294221951,-3.6598869897449147,-4.041191400115007,-3.7531443938102904
9107,14.342990232921705,0.06779120117425919,0.02494920254407287,0.017805148831215575,0.02273756551687097,-3.6909134194568183,-4.028267603331107,-3.7837368536963756
9108,23.713363198723567,0.057391099631786346,0.029505973941562184,0.02244644480116853,0.027377129029670672,-3.523162529644402,-3.7966230380839927,-3.5980473210962596
9109,24.351954496456393,0.03856559842824936,0.029418605712374167,0.022800700357076438,0.027328817132897604,-3.5261279574412816,-3.780964026077879,-3.5998135608826622
9110,24.931183330597168,0.12554199993610382,0.02940067690601653,0.02394698723528695,0.02743400371413219,-3.526737580888382,-3.7319127569716724,-3.5959720235416563
9111,25.57527414811779,0.06400790065526962,0.029484349718285827,0.025254521153712937,0.027651565835172427,-3.5238956744350505,-3.678750083696716,-3.5880729220504284
9112,26.078399333425768,0.07015260308980942,0.02936986110617932,0.02507890456594698,0.027532764036176723,-3.527786262888023,-3.6857282417651316,-3.5923785639892563
9113,26.449212542663343,0.03858549892902374,0.029173704024506596,0.024903018294957724,0.027338866780420797,-3.5344875225499925,-3.6927662661926526,-3.5994458976887236
9114,26.88844624808193,0.05153840035200119,0.029096465405529084,0.024864040055565566,0.02726771750639086,-3.537138575909529,-3.694332693811809,-3.602051785429979
9115,2.370940030946611,0.33712300658226013,0.05305289194085993,0.054470365485720665,0.053328598469108306,-2.9364659019138903,-2.910098477755555,-2.9312825350617016
9116,3.62717592604596,0.13586699962615967,0.04584921493255991,0.044935872967867184,0.04568757354408044,-3.0823972029440325,-3.102518850712847,-3.0859289317534806
9117,3.76296553963289,0.03283429890871048,0.038424364586223815,0.03580302818666818,0.03790768167216282,-3.2590635261620315,-3.3297228029329133,-3.2726015047882897
9118,4.337099230437285,0.027910200878977776,0.032428505500642336,0.028177719125319325,0.03155980529230104,-3.428717443577954,-3.5692237152721447,-3.4558709524689624
9119,4.595900161636859,0.023886799812316895,0.028799160273554995,0.02374014389157225,0.027724904572703282,-3.547409049433545,-3.740587828674407,-3.585424187673964
9120,4.705405305650627,0.03041120059788227,0.026681117810557885,0.021254753079491123,0.025487654751771303,-3.6237991618649197,-3.8511747342940903,-3.669561071426772
9121,4.308631128008023,0.040708400309085846,0.020198657998423044,0.02054012829557705,0.02026615278106844,-3.90213911250356,-3.8853748283679774,-3.89880313519688
9122,4.688259743960783,0.07200329750776291,0.020656424586567662,0.020994116927280017,0.020724025002995194,-3.8797288899686713,-3.863513026827024,-3.876461623554971
9123,5.241851110854141,0.07528430223464966,0.021977228308387685,0.022627299762293624,0.022107102150153907,-3.817748438577318,-3.7885981476096444,-3.8118563578245057
9124,5.682702322092733,0.0757765993475914,0.023364529420924814,0.024550865949735726,0.023599309626068897,-3.7565362433738976,-3.7070081524620226,-3.746537820511128
9125,6.122421279256914,0.08192700147628784,0.02454650167302081,0.02622883050282156,0.024883948801418494,-3.7071859329393773,-3.640896072341287,-3.693532309821494
9126,6.44268743161558,0.07600320130586624,0.02579012384793316,0.02802879978227366,0.026249521379346937,-3.6577636569316216,-3.5745227337634553,-3.6401075232784663
9127,9.165515853706902,0.0302543006837368,0.0273852099203154,0.02916321145063594,0.027838173703356048,-3.597752195253999,-3.534847245853782,-3.581347045403449
9128,9.443565104164188,0.03762669861316681,0.02611345218774846,0.025881489287174497,0.026238556636831886,-3.645304687939062,-3.6542272651328616,-3.640525322637443
9129,10.440191315154218,0.03103790059685707,0.025243071144482175,0.02374560369865592,0.025141081429084076,-3.679203571037632,-3.7403578730609945,-3.6832520604729706
9130,22.5630739348295,0.046833500266075134,0.017106720780527985,0.019014937292381857,0.01778506964295985,-4.068283864587784,-3.9625304354047826,-4.029395957763698
9131,22.831337275074745,0.019792800769209862,0.016946193016448032,0.018058688563903167,0.017489277839150406,-4.0777120711817405,-4.0141283491391695,-4.046167280732586
9132,22.981199189295555,0.011427599936723709,0.016786751678260704,0.017410243873794928,0.017282401749094754,-4.08716529425376,-4.050696517615199,-4.058066535154808
9133,34.0875602764362,0.01210319995880127,0.015102219509416624,0.014049764602632612,0.015147735883499717,-4.1929135585842605,-4.265149637603761,-4.189904204828702
9134,34.586237320742896,0.025885000824928284,0.01495154692575014,0.01324688666312426,0.014896840206476422,-4.20294051120411,-4.323992722980215,-4.206606155199476
9135,35.72851993082719,0.020969299599528313,0.014807180161938499,0.012682574234551972,0.014706083169695043,-4.2126430697804516,-4.367526335234668,-4.21949404973008
9136,36.0260601264153,0.02247449941933155,0.01464653807718366,0.011868412488520766,0.01442434733056816,-4.223551280169032,-4.433874820794156,-4.238837713326104
9137,38.95503966525393,0.017680399119853973,0.014980360539334601,0.013931451599401979,0.014913565682484208,-4.201015233136326,-4.2736062899144684,-4.205484031748686
9138,39.26616690972739,0.07742980122566223,0.01490020228892556,0.013620333542534233,0.014787185376540148,-4.206380489684926,-4.296191489387774,-4.213994326215715
9139,41.40103196624712,0.027386300265789032,0.014844667677447548,0.013291562700391982,0.014669121424693697,-4.2101145571774765,-4.320625828489912,-4.22201057787128
9140,41.88790121806244,0.031482499092817307,0.014761617363105219,0.012800284799398765,0.014526745356739276,-4.215724888366827,-4.358287858351064,-4.231763821209072
9141,42.22385717687706,0.00950676016509533,0.01466290086120233,0.012175215684907946,0.014374745006511636,-4.222434726163818,-4.40835289477755,-4.242282431133506
9142,42.5476009667478,0.021832000464200974,0.0145522526579357,0.011480285301823594,0.014190288395971435,-4.2300094754970505,-4.467124036324298,-4.2551974641286625
9143,45.86567153059207,0.02225230075418949,0.014521264603089909,0.012601025334030756,0.014196320882281416,-4.232141179501223,-4.373977092618802,-4.254772440742343
9144,46.05548583856689,0.010295400395989418,0.014451452975862582,0.012141105016640584,0.014054336295773882,-4.236960317515897,-4.41115847470558,-4.26482429766863
9145,47.370760696099126,0.0180658008903265,0.014372707421772542,0.011571847514096623,0.013902418270664919,-4.24242418872038,-4.459180069098464,-4.275692477670785
9146,65.28075563856832,0.008234609849750996,0.01528730287588393,0.013071721370151824,0.01487661948072187,-4.180732672515828,-4.337304056104523,-4.20796446082307
9147,65.40012756808416,0.01538859959691763,0.015208689663408253,0.01248197350968031,0.014735308611093404,-4.185888326099333,-4.383469794754198,-4.21750871892674
9148,65.60191141912715,0.007732260040938854,0.015149862405148882,0.011889134962475673,0.01462463936665917,-4.189763829236393,-4.432130324292319,-4.225047544858219
9149,66.37669670690362,0.012300199829041958,0.015027134470148888,0.010734892217011172,0.01437197387507705,-4.197897747409418,-4.534255888036108,-4.242475227497821
9150,66.62967461715046,0.008340859785676003,0.014951645618220738,0.010097258284899584,0.01421815136314611,-4.202933910405854,-4.595491348926663,-4.253235865649805
9151,67.57906965820041,0.009018809534609318,0.014828514217410028,0.009069534717363839,0.013953629756926593,-4.211203315483912,-4.702834315248792,-4.272015606931149
9152,68.0755630696489,0.014419600367546082,0.014736730702100626,0.008395961233196919,0.013753586674076144,-4.217412214508216,-4.780004494328726,-4.286455639861028
9153,71.09730656727353,0.015800299122929573,0.014474291939142372,0.0077128164126827456,0.013188835022141103,-4.235381172840936,-4.864871864636549,-4.3283846389632235
9154,71.1363693328251,0.006799330003559589,0.014434692013687687,0.007499189394904151,0.013102270873052579,-4.2381208021746835,-4.892960344960456,-4.334969714710265
9155,71.60536514533749,0.007205890025943518,0.014296406165233956,0.006603509634352827,0.012772011462788545,-4.247747090418221,-5.0201540085047505,-4.360499106636381
9156,72.29159198946705,0.006837349850684404,0.014147435810363238,0.006036101895825424,0.01243708498623343,-4.258221886129598,-5.109996856869549,-4.387072544995179
9157,72.44873267987766,0.0073795500211417675,0.014086275621207319,0.005980343083919778,0.012314491309393962,-4.262554315818736,-5.119277340772361,-4.396978554848731
9158,76.7846996562455,0.007613409776240587,0.013896267880963957,0.006718540557174158,0.012043972452725453,-4.2761349726698485,-5.002884327025792,-4.419190955585005
9159,81.25394911217921,0.008047319948673248,0.014656927444923902,0.010638398966187646,0.01372628150932152,-4.222842192148864,-4.543285279493516,-4.288442925502921
9160,81.8711893330844,0.009592309594154358,0.014563458483230176,0.01027847109778135,0.01355476127330091,-4.229239731231253,-4.577703755912666,-4.301017407894386
9161,82.23221663210803,0.017995400354266167,0.014505100800544618,0.009931113559880278,0.013439108045245625,-4.233254912067552,-4.612082666237534,-4.309586311770562
9162,82.32522321675617,0.02213210053741932,0.01446473400169838,0.010290814943606324,0.01341266249897462,-4.236041729821054,-4.576503534642765,-4.311556055611322
9163,82.87048442867881,0.06881359964609146,0.014500767419824038,0.012053947715943428,0.013612493524831237,-4.2335537054510075,-4.418363061416719,-4.296767266401317
9164,82.93251577687579,0.1081089973449707,0.0145850518382807,0.014222268089856258,0.013927417639179951,-4.227758121450003,-4.252946367335921,-4.273895889626193
9165,86.51326928588274,0.05287579819560051,0.01554015899683144,0.0239472507636334,0.016567559277771704,-4.164327702638642,-3.7319017523766536,-4.100308756053158
9166,86.82148501988772,0.040351398289203644,0.015638357538773167,0.024967721091666662,0.01693890317570393,-4.158028566082095,-3.6901714447077927,-4.078142339451616
9167,87.39084706852701,0.05096310004591942,0.015675707722383945,0.024099248858641124,0.017002216204189503,-4.15564304372901,-3.72557460666249,-4.074411578470369
9168,87.4576500588968,0.029817499220371246,0.015701113618503897,0.023485590381078746,0.01702600534092756,-4.15402363802847,-3.75136822117411,-4.073013377827876
9169,87.56359669010618,0.09319470077753067,0.0157640471528675,0.023769539374601596,0.01716481939629944,-4.150023428479818,-3.739350376232734,-4.064893373753268
9170,157.62181751854652,0.16415800154209137,0.01869333371019241,0.02284413051476463,0.0191733748696926,-3.9795883047638334,-3.779061064889738,-3.9542326878789225
9171,158.91986593909402,0.03985219821333885,0.018721580658878332,0.023317749003823565,0.01927374957982202,-3.978078374591392,-3.7585404485814804,-3.9490112342792427
9172,159.00834350745342,0.04337869957089424,0.018721317365927928,0.022951302072943186,0.019297188347327073,-3.9780924382971574,-3.7743806088804677,-3.9477958751695192
9173,159.38781037281743,0.09118639677762985,0.018720943153411263,0.022599460844643898,0.0193119645120759,-3.9781124270751578,-3.789829229420152,-3.9470304522386384
9174,159.8005978580679,0.0870336964726448,0.01876333011902949,0.023940869697742975,0.01946111348403487,-3.9758508394820455,-3.7321682512856404,-3.939336984743302
9175,160.5474811704487,0.08919580280780792,0.018854963957637617,0.026855469381255163,0.01977962668723606,-3.970979059828265,-3.617285777421281,-3.9231028262095524
9176,161.0637081529011,0.08644390106201172,0.018938831625099344,0.029122699947583427,0.020094307579115858,-3.966540881347733,-3.536237341971498,-3.907318709046333
9177,161.09136750242465,0.07925859838724136,0.018999968421267752,0.031216964582636033,0.020329559083984386,-3.963317961855617,-3.466793595314945,-3.895679339526681
9178,167.1901731967074,0.158283993601799,0.019681917236635343,0.040629959676878116,0.022670361332261364,-3.928054971542365,-3.2032495614300007,-3.786696875804482
9179,168.93530022590892,0.18224799633026123,0.019841313257591798,0.044146090155990525,0.023274304935677857,-3.9199889868970903,-3.120250914041886,-3.7604053193936893
9180,169.15059025055186,0.19213299453258514,0.01995778196865018,0.04530603507503338,0.023716732102093074,-3.914136138088649,-3.094315030752336,-3.7415744840699943
9181,171.12920424486097,0.20051999390125275,0.020113892898380212,0.04833532175673498,0.024337234549388544,-3.906344513704053,-3.0295926862813736,-3.715747815404892
9182,175.35922459001577,0.12689200043678284,0.020682716458138288,0.0558322096528023,0.0265432573172621,-3.8784568811919415,-2.8854043422091,-3.628979525232962
9183,175.43362985773695,0.10749299824237823,0.02079937840496545,0.05651606908323915,0.02699118574246509,-3.8728321770980725,-2.873230272713282,-3.612244920258284
9184,175.6318551959728,0.06538370251655579,0.020882562215634733,0.05624062949406768,0.027270584416528226,-3.868840812019377,-2.8781158385468553,-3.6019466516051653
9185,176.70887144622267,0.05696539953351021,0.02092920839282098,0.052465050929905235,0.027389605870313898,-3.8666095648916126,-2.9476080276321404,-3.5975916853574534
9186,180.42889220634237,0.176923006772995,0.02109800948752001,0.04762147935775073,0.027749543265161977,-3.8585765800344984,-3.0444713725145074,-3.584535897838225
9187,181.65843925540594,0.14540499448776245,0.021274018605394997,0.05083985054180986,0.028367376198648108,-3.850268734592785,-2.9790747724407782,-3.5625155195054234
9188,181.76689302064185,0.0651141032576561,0.02134020599089123,0.0495880021636735,0.028560677124878295,-3.8471623803485935,-3.0040063663732317,-3.555724432937522
9189,182.4362169289613,0.03370629996061325,0.021324345259272275,0.04483423225190612,0.028371010689513917,-3.847905889040698,-3.104783318580967,-3.562387405504652
9190,183.9583707808521,0.03620100021362305,0.02127142371861497,0.03656416137105175,0.02789984681820144,-3.850390716485157,-3.3086867158141384,-3.5791340805569347
9191,184.2442649345348,0.030856600031256676,0.021249351587051532,0.03276184860294659,0.02758778363360461,-3.851428897627775,-3.418490592927932,-3.5903822262158998
9192,184.70525409323386,0.09566450119018555,0.02124976788028604,0.03099434105145226,0.027392156456360454,-3.8514093069520277,-3.473950637888019,-3.5974985672853044
9193,186.85952921958997,0.10223600268363953,0.021329869923315443,0.03290062565059686,0.027730494566911883,-3.84764684481492,-3.41426360465616,-3.5852225844283194
9194,197.4866233322356,0.12453500181436539,0.021216695845649988,0.026659314348790097,0.025907676512957622,-3.8529668673618387,-3.6246166829122557,-3.6532159637299366
9195,197.88178000405614,0.10099899768829346,0.021256746691213968,0.02619197152766451,0.02592886888199021,-3.8510809426501793,-3.642302345416238,-3.652398302365668
9196,198.74407235669545,0.20047199726104736,0.021361868325271968,0.02833383747444806,0.026313846805234308,-3.8461478003036724,-3.563698518102414,-3.6376599838524157
9197,198.86384866267232,0.12107100337743759,0.021411715576561633,0.028234978503289376,0.026404758395010778,-3.8438170499054873,-3.5671936972073923,-3.6342110428362897
9198,199.05099408604076,0.05216269940137863,0.02144297710887973,0.027892173653613607,0.026414279952157234,-3.8423580947290867,-3.579409143713684,-3.633850507788794
9199,3.572746855205629,0.17494000494480133,0.027076088340962846,0.027591988963052334,0.027176201745533944,-3.609104289637492,-3.590229803353029,-3.605413624485898
9200,3.741048335774733,0.061478499323129654,0.025684237908284887,0.0256654923866644,0.025683490705416784,-3.6618777861947427,-3.662607898012099,-3.6619068785018514
9201,3.881609591531742,0.07345429807901382,0.02341420425228396,0.02280396413046702,0.023291506671008193,-3.754412421451817,-3.7808208927632134,-3.7596665054218383
9202,3.912746578565663,0.03830999881029129,0.023063519752800687,0.02238842823837711,0.022922081847778563,-3.7695031412353233,-3.79921105010411,-3.7756545602055778
9203,3.944449692639015,0.05145090073347092,0.023617239532719467,0.023604738473267203,0.023583749974180106,-3.745778344953009,-3.746307804339175,-3.7471973645332683
9204,2.399408133378238,0.11936800181865692,0.05934165232490031,0.061692623300524545,0.059811345869022904,-2.824443819463307,-2.785590912746331,-2.8165599057708395
9205,2.464108366178006,0.12633800506591797,0.06743944456808453,0.07033550844557604,0.06802860812612892,-2.6965252012642598,-2.6544785088858878,-2.6878269545415274
9206,2.887328763977021,0.1101280003786087,0.06831728480308757,0.07049535547266181,0.06878724374639564,-2.6835924726351363,-2.652208451154485,-2.676736961896375
9207,2.973541824184388,0.1053289994597435,0.06770201151514577,0.06918299557074219,0.06801917089669174,-2.692639387317038,-2.6710001753012684,-2.6879656885880525
9208,3.516295902081698,0.22206899523735046,0.06564026365271004,0.06694835175906416,0.06591118590350734,-2.723565996121299,-2.703833826131366,-2.7194471113088206
9209,3.562152192078322,0.14690299332141876,0.06786132705477516,0.07015347583057528,0.0683010630909957,-2.690288964043979,-2.6570699251141097,-2.6838299475046274
9210,3.690177777731634,0.07543010264635086,0.06661162808837241,0.06746552152610558,0.06681659448458213,-2.70887612075438,-2.6961386038082753,-2.705803808862906
9211,3.794345152537562,0.09176280349493027,0.06359458972173208,0.06173572928048124,0.06332499176526377,-2.755226879522849,-2.7848924349524076,-2.759475213133668
9212,3.950110963003851,0.05581530183553696,0.0594500183557075,0.05494066941443964,0.0586518139384917,-2.822619347086647,-2.901501413925467,-2.8361367761683924
9213,4.9648532391788764,0.09780990332365036,0.05913332686461565,0.05475229505593232,0.05830130783061189,-2.8279606071668426,-2.9049359923342823,-2.8421307531052276
9214,2.316996211851057,0.13650299608707428,0.017919142570316612,0.018405777686663235,0.01801479305746734,-4.02188572021867,-3.9950906589464,-4.016562022082733
9215,2.565849482255872,0.0432857982814312,0.017543774537448095,0.017734313753053788,0.017584729293385774,-4.043056119211776,-4.0322538860045665,-4.040724407352347
9216,2.876572350277122,0.12557199597358704,0.020201312406248007,0.021562608282773326,0.020455117291325535,-3.9020077060791394,-3.8367945623933903,-3.8895221935020583
9217,3.043175449737962,0.3225109875202179,0.024635353269117023,0.02817441008562029,0.02529949616402323,-3.7035727429584417,-3.5693411567867486,-3.676970797912443
9218,3.311115288821157,0.07750629633665085,0.028510710105110502,0.03348218085082771,0.029481829859875686,-3.5574754691383257,-3.396741896568698,-3.523981142356822
9219,8.46820909470382,0.0636449009180069,0.02790237841913654,0.030812674522875474,0.028549800053393064,-3.5790433457904958,-3.4798291631668556,-3.556105346288422
9220,8.699431551672127,0.034016601741313934,0.02710073980316342,0.028488186829042125,0.02751344700378931,-3.6081942524593726,-3.558265774861845,-3.5930804118663553
9221,9.042666286672796,0.06441789865493774,0.02658620990423648,0.02697482549388742,0.026834818854542995,-3.6273626222757707,-3.6128512370381998,-3.6180550237192253
9222,9.276719378824916,0.063543401658535,0.02621181075326782,0.02587488047297099,0.02633090931955561,-3.6415451776818646,-3.6544826468093605,-3.637011770576309
9223,9.716519211282458,0.05101529881358147,0.025652376886235454,0.024465334754299704,0.025614958502333807,-3.663119045528562,-3.7104980713467315,-3.6645787816456195
9224,9.88692344942018,0.21409699320793152,0.027313790958470637,0.029924099326684248,0.027805245881138346,-3.6003635410293127,-3.5090911256791233,-3.5825305753269228
9225,10.425148511024203,0.11963599920272827,0.02903410802352827,0.03528052453441186,0.030095830991818374,-3.539284001362639,-3.344424180198632,-3.503368622075249
9226,11.313887083822456,0.12274599820375443,0.030272831266883758,0.03830064734527554,0.031706815179656934,-3.4975046265635577,-3.2622884809729547,-3.451223631311377
9227,2.268228411377999,0.04397359862923622,0.02815451649442464,0.028592795299838075,0.02824568989024522,-3.5700474934145014,-3.5546005054847116,-3.566814403286519
9228,2.679155764948101,0.06080770120024681,0.022130548102507353,0.021347770942347764,0.021978848316893784,-3.8107963578283552,-3.8468079502687815,-3.8176747282450405
9229,2.73253345700773,0.11187499761581421,0.02460758425870959,0.02553991554879232,0.02474957766323095,-3.7047005803599085,-3.6675127350084136,-3.698946854224912
9230,2.781948259807106,0.05060739815235138,0.026820859351101872,0.028577899786095994,0.02713936212772778,-3.6185753602138115,-3.555121594621611,-3.6067701278830153
9231,2.824488662873391,0.03683539852499962,0.026128085059241163,0.026978869799790757,0.02630682195398033,-3.644744487277041,-3.612701319376809,-3.6379269835489745
9232,3.129307634650075,0.06596270203590393,0.025221914903988056,0.02520473028026365,0.025241959567268785,-3.6800420233345656,-3.680723592545718,-3.679247606950769
9233,3.478850642348267,0.1594109982252121,0.027593043127068968,0.03041527358939951,0.028077999146473263,-3.5901915986450916,-3.4928103760370526,-3.5727689578307946
9234,3.517994283191876,0.1381870061159134,0.03434006472025647,0.04563608361671803,0.03625578815755251,-3.371442538824529,-3.087056567996252,-3.3171562371160865
9235,3.575981866837716,0.07258500158786774,0.03821642281002482,0.0517329689222849,0.040686973538304465,-3.264489939264428,-2.9616600039539356,-3.2018472982477957
9236,3.733769559578394,0.13435499370098114,0.04193200833164856,0.055617510416934544,0.04457389926914615,-3.17170582169755,-2.889257191751016,-3.110606809443696
9237,2.392452858352795,0.06321520358324051,0.01985321861882043,0.02012479650367583,0.019906628789729767,-3.9193891379494983,-3.905802567347225,-3.9167024977073015
9238,2.684817035317436,0.07389280200004578,0.020623705874036277,0.021038489094766848,0.020704115804019117,-3.881314094231245,-3.861401704776393,-3.877422767363065
9239,2.970792064292386,0.058781698346138,0.02197187749795211,0.022726145608268567,0.022119942835496446,-3.8179919388881363,-3.784239228384229,-3.811275686621738
9240,4.225248702989456,0.06454270333051682,0.02349936503254296,0.024828806602073504,0.023762105817987423,-3.7507818780888567,-3.6957507433608296,-3.73966315971181
9241,4.847503191939894,0.08405090123414993,0.023830408295609572,0.024976983480092384,0.02407618615898458,-3.7367928543376294,-3.689800538978694,-3.7265320531872557
9242,5.241123233234052,0.07375650107860565,0.025397868541388983,0.027499742957917076,0.02582760641849038,-3.673090024172112,-3.5935786213381284,-3.6563113428933254
9243,5.553706232949022,0.08089739829301834,0.025549053851856848,0.02738020469836181,0.025953924521892734,-3.667154994256576,-3.597934982949569,-3.65143244682064
9244,5.855371068376962,0.14157800376415253,0.026947299499778376,0.0300470275153704,0.02758906549031314,-3.6138721907377525,-3.504991540851348,-3.590335762645431
9245,6.795869827414908,0.08143539726734161,0.02684230017383706,0.029052833003242084,0.027377893151883256,-3.6177762710783266,-3.5386392788129077,-3.598019410516291
9246,7.245536445373185,0.08205050230026245,0.02712298270160355,0.02933973033656622,0.027677530164417055,-3.607373840334928,-3.528812697292285,-3.5871343803778615
9247,7.399927375891932,0.07396990060806274,0.02784558024803046,0.03086620833286791,0.02855514375040452,-3.581081023657697,-3.4780932749355316,-3.5559181927191825
9248,8.443137754496947,0.05424429848790169,0.02773132852273076,0.02990283020303715,0.028332315986558658,-3.585192511279891,-3.509802147445085,-3.563752218161332
9249,8.68544012633188,0.041417598724365234,0.027187937695314177,0.027745200662558943,0.027540826097775566,-3.6049818711248314,-3.5846924028440883,-3.592085789843361
9250,8.92005934552224,0.05340750142931938,0.026827413258110583,0.0265401412330179,0.02701713210213551,-3.618331031488111,-3.6290969285768657,-3.611284091900652
9251,9.3799971254378125,0.05169760063290596,0.026342507200916184,0.025022914265787836,0.02633047493543067,-3.6365714011332715,-3.68796330327679,-3.6370282678306483
9252,10.0898395545422,0.06405410170555115,0.02589535500792176,0.023885327240644808,0.025720448970266478,-3.6536916696840662,-3.7344909315581263,-3.6604689236893946
9253,11.490033467618483,0.04211980104446411,0.025837342137915373,0.024151350772659015,0.025656158504569856,-3.6559344637978355,-3.7234149678324457,-3.662971638540136
9254,11.875161603360434,0.08283229917287827,0.025149179294252293,0.021980764433960867,0.024695604752149217,-3.6829300154041347,-3.81758755199628,-3.701129996439458
9255,12.29781587412337,0.05630920082330704,0.02441319308863823,0.019577519312444943,0.023632861342860426,-3.7126315924547204,-3.933373344878427,-3.74511710569973
9256,12.675341732508327,0.03572139889001846,0.024298065578559246,0.02007889123653206,0.02350688632405191,-3.717358537624953,-3.9080862029873202,-3.7504618656923743
