stream,date,priordate,section,year,NRun,Run_Name,Species_Num,Species_txt,Initial_W,fit.to,fit.to.value,First_day,Last_day,N_indiv,Oxycal,calc.pop_mort,calc.spawn,calc.nut,calc.contaminant,Init_pred_conc,contam_eq,T_File,Diet_File,Prey_E_File,Indigest_Prey_File,Pred_E_File,Mort_File,Reprod_File,Contam_Prey_C_File,Contam_assim_File,Contam_TE_File,Phos_Ae_File,Phos_Co_Pred_File,Phos_Co_Prey_File,Nit_Ae_File,Nit_Co_Pred_File,Nit_Co_Prey_File,FB4_Log_File,Save_Daily_Output,Daily_Output_File
3 Channel,2021-08-22,2021-08-06,3,2021,481,3 Channel_2021-08-22_3_2021_1,23,Cutthroat trout,0.41,Weight,0.18,218,234,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_threechannel_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
3 Channel,2021-08-22,2021-08-06,3,2021,482,3 Channel_2021-08-22_3_2021_2,23,Cutthroat trout,0.17,Weight,0.41,218,234,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_threechannel_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
3 Channel,2021-08-22,2021-08-06,3,2021,483,3 Channel_2021-08-22_3_2021_3,23,Cutthroat trout,0.14,Weight,0.3,218,234,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_threechannel_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
3 Channel,2021-08-22,2021-08-06,3,2021,484,3 Channel_2021-08-22_3_2021_4,23,Cutthroat trout,0.18,Weight,0.07,218,234,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_threechannel_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
3 Channel,2021-08-22,2021-08-06,3,2021,485,3 Channel_2021-08-22_3_2021_5,23,Cutthroat trout,0.11,Weight,0.25,218,234,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_threechannel_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
3 Channel,2021-08-22,2021-08-06,3,2021,486,3 Channel_2021-08-22_3_2021_6,23,Cutthroat trout,0.12,Weight,0.1,218,234,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_threechannel_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
3 Channel,2021-08-22,2021-08-06,3,2021,487,3 Channel_2021-08-22_3_2021_7,23,Cutthroat trout,0.07,Weight,0.53,218,234,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_threechannel_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
3 Channel,2021-08-22,2021-08-06,3,2021,488,3 Channel_2021-08-22_3_2021_8,23,Cutthroat trout,0.16,Weight,0.42,218,234,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_threechannel_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
3 Channel,2021-08-22,2021-08-06,3,2021,489,3 Channel_2021-08-22_3_2021_9,23,Cutthroat trout,0.1,Weight,0.27,218,234,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_threechannel_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
3 Channel,2021-08-22,2021-08-06,3,2021,490,3 Channel_2021-08-22_3_2021_10,23,Cutthroat trout,0.14,Weight,0.93,218,234,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_threechannel_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
3 Channel,2021-08-22,2021-08-06,4,2021,491,3 Channel_2021-08-22_4_2021_1,23,Cutthroat trout,0.1,Weight,0.19,218,234,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_threechannel_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
3 Channel,2021-08-22,2021-08-06,4,2021,492,3 Channel_2021-08-22_4_2021_2,23,Cutthroat trout,0.09,Weight,0.12,218,234,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_threechannel_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
3 Channel,2021-08-22,2021-08-06,4,2021,493,3 Channel_2021-08-22_4_2021_3,23,Cutthroat trout,0.15,Weight,0.22,218,234,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_threechannel_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
3 Channel,2021-08-22,2021-08-06,4,2021,494,3 Channel_2021-08-22_4_2021_4,23,Cutthroat trout,0.08,Weight,0.22,218,234,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_threechannel_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
3 Channel,2021-08-22,2021-08-06,4,2021,495,3 Channel_2021-08-22_4_2021_5,23,Cutthroat trout,0.14,Weight,0.11,218,234,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_threechannel_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
3 Channel,2021-08-22,2021-08-06,4,2021,496,3 Channel_2021-08-22_4_2021_6,23,Cutthroat trout,0.36,Weight,0.35,218,234,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_threechannel_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
3 Channel,2021-08-22,2021-08-06,4,2021,497,3 Channel_2021-08-22_4_2021_7,23,Cutthroat trout,0.13,Weight,0.1,218,234,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_threechannel_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
3 Channel,2021-08-22,2021-08-06,4,2021,498,3 Channel_2021-08-22_4_2021_8,23,Cutthroat trout,0.14,Weight,0.15,218,234,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_threechannel_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
3 Channel,2021-08-22,2021-08-06,4,2021,499,3 Channel_2021-08-22_4_2021_9,23,Cutthroat trout,0.09,Weight,0.45,218,234,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_threechannel_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
3 Channel,2021-08-22,2021-08-06,4,2021,500,3 Channel_2021-08-22_4_2021_10,23,Cutthroat trout,0.11,Weight,0.1,218,234,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_threechannel_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
3 Channel,2021-09-14,2021-08-22,1,2021,501,3 Channel_2021-09-14_1_2021_1,23,Cutthroat trout,0.13,Weight,0.56,234,257,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_threechannel_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
3 Channel,2021-09-14,2021-08-22,1,2021,502,3 Channel_2021-09-14_1_2021_2,23,Cutthroat trout,0.05,Weight,0.28,234,257,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_threechannel_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
3 Channel,2021-09-14,2021-08-22,1,2021,503,3 Channel_2021-09-14_1_2021_3,23,Cutthroat trout,0.05,Weight,0.26,234,257,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_threechannel_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
3 Channel,2021-09-14,2021-08-22,1,2021,504,3 Channel_2021-09-14_1_2021_4,23,Cutthroat trout,0.07,Weight,0.26,234,257,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_threechannel_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
3 Channel,2021-09-14,2021-08-22,1,2021,505,3 Channel_2021-09-14_1_2021_5,23,Cutthroat trout,0.08,Weight,0.6,234,257,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_threechannel_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
3 Channel,2021-09-14,2021-08-22,1,2021,506,3 Channel_2021-09-14_1_2021_6,23,Cutthroat trout,0.05,Weight,0.82,234,257,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_threechannel_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
3 Channel,2021-09-14,2021-08-22,1,2021,507,3 Channel_2021-09-14_1_2021_7,23,Cutthroat trout,0.24,Weight,0.26,234,257,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_threechannel_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
3 Channel,2021-09-14,2021-08-22,1,2021,508,3 Channel_2021-09-14_1_2021_8,23,Cutthroat trout,0.21,Weight,0.6,234,257,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_threechannel_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
3 Channel,2021-09-14,2021-08-22,1,2021,509,3 Channel_2021-09-14_1_2021_9,23,Cutthroat trout,0.27,Weight,1,234,257,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_threechannel_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
3 Channel,2021-09-14,2021-08-22,1,2021,510,3 Channel_2021-09-14_1_2021_10,23,Cutthroat trout,0.07,Weight,0.22,234,257,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_threechannel_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
3 Channel,2021-09-14,2021-08-22,2,2021,511,3 Channel_2021-09-14_2_2021_1,23,Cutthroat trout,0.12,Weight,0.14,234,257,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_threechannel_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
3 Channel,2021-09-14,2021-08-22,2,2021,512,3 Channel_2021-09-14_2_2021_2,23,Cutthroat trout,0.16,Weight,0.16,234,257,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_threechannel_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
3 Channel,2021-09-14,2021-08-22,2,2021,513,3 Channel_2021-09-14_2_2021_3,23,Cutthroat trout,0.39,Weight,0.9,234,257,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_threechannel_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
3 Channel,2021-09-14,2021-08-22,2,2021,514,3 Channel_2021-09-14_2_2021_4,23,Cutthroat trout,0.31,Weight,0.19,234,257,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_threechannel_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
3 Channel,2021-09-14,2021-08-22,2,2021,515,3 Channel_2021-09-14_2_2021_5,23,Cutthroat trout,0.16,Weight,0.9,234,257,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_threechannel_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
3 Channel,2021-09-14,2021-08-22,2,2021,516,3 Channel_2021-09-14_2_2021_6,23,Cutthroat trout,0.2,Weight,1.06,234,257,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_threechannel_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
3 Channel,2021-09-14,2021-08-22,2,2021,517,3 Channel_2021-09-14_2_2021_7,23,Cutthroat trout,0.24,Weight,0.39,234,257,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_threechannel_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
3 Channel,2021-09-14,2021-08-22,2,2021,518,3 Channel_2021-09-14_2_2021_8,23,Cutthroat trout,0.11,Weight,0.18,234,257,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_threechannel_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
3 Channel,2021-09-14,2021-08-22,2,2021,519,3 Channel_2021-09-14_2_2021_9,23,Cutthroat trout,0.31,Weight,0.6,234,257,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_threechannel_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
3 Channel,2021-09-14,2021-08-22,2,2021,520,3 Channel_2021-09-14_2_2021_10,23,Cutthroat trout,0.2,Weight,0.27,234,257,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_threechannel_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
3 Channel,2021-09-14,2021-08-22,3,2021,521,3 Channel_2021-09-14_3_2021_1,23,Cutthroat trout,0.25,Weight,2.19,234,257,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_threechannel_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
3 Channel,2021-09-14,2021-08-22,3,2021,522,3 Channel_2021-09-14_3_2021_2,23,Cutthroat trout,0.16,Weight,1.35,234,257,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_threechannel_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
3 Channel,2021-09-14,2021-08-22,3,2021,523,3 Channel_2021-09-14_3_2021_3,23,Cutthroat trout,0.1,Weight,1.35,234,257,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_threechannel_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
3 Channel,2021-09-14,2021-08-22,3,2021,524,3 Channel_2021-09-14_3_2021_4,23,Cutthroat trout,0.34,Weight,1.49,234,257,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_threechannel_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowth.csv,FALSE,NA
