stream,date,priordate,reach,year,prodwtmean,prodwtsd,prodwtq5,prodwtq25,prodwtq50,prodwtq75,prodwtq95,prodlenmean,prodlensd,prodlenq5,prodlenq25,prodlenq50,prodlenq75,prodlenq95
Fish,2021-10-08,2021-09-12,2,2021,1.8617753846153846,2.191383027090533,-1.0041025641025643,0.5302564102564099,1.5230769230769232,2.718974358974359,6.292564102564074,15.858051282051282,17.673983282563032,-13.538461538461538,3.3846153846153846,14.666666666666666,28.2051282051282,46.25641025641025
Fish,2021-10-08,2021-09-12,3,2021,2.203591282051282,3.9078447137074623,-2.93625641025641,-0.1589743589743588,1.573846153846154,3.8471794871794875,9.582974358974345,20.97348717948718,29.46336768537224,-23.846153846153847,-1.5897435897435899,22.25641025641026,41.333333333333336,68.43846153846148
Fish,2021-10-08,2021-09-12,4,2021,0.9671876923076923,2.10900425738486,-1.3979487179487178,-0.2771794871794872,0.5905128205128205,1.7715384615384613,3.3020512820512824,0.9689230769230769,14.476689324841152,-20.48717948717949,-8.435897435897436,-1.2051282051282053,9.641025641025642,21.692307692307693
Fish,2021-11-05,2021-10-08,1,2021,0.419187619047619,4.825357901860726,-9.329761904761902,-1.6190476190476188,0.8014285714285714,3.0883333333333334,7.388523809523803,5.624571428571428,29.65301368869155,-45.33333333333333,-12.95238095238095,6.476190476190475,24.28571428571428,51.89047619047611
Fish,2021-11-05,2021-10-08,2,2021,0.5777628571428571,1.9380596708339786,-2.3521071428571423,-0.5075,0.3797619047619049,1.650238095238095,3.397142857142857,5.041857142857142,10.66371824940887,-11.047619047619047,-2.0714285714285716,4.833333333333333,11.738095238095237,22.82023809523806
Fish,2021-11-05,2021-10-08,3,2021,0.3583799999999999,4.10145523762259,-7.691749999999997,-1.1366666666666667,0.99,2.676666666666666,5.5733333333333315,6.691666666666666,26.720915530183756,-40.33333333333333,-7.333333333333333,9.166666666666666,25.666666666666664,45.83333333333333
Fish,2021-11-05,2021-10-08,4,2021,0.5650666666666667,2.8746655201891014,-3.134666666666667,-0.7599999999999998,0.5599999999999996,2.1233333333333335,4.654666666666666,10.038666666666668,20.01414954931091,-21.333333333333336,-2.666666666666667,9.333333333333334,24,42.66666666666667
Fall,2021-08-08,NA,1,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fall,2021-08-08,NA,2,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fall,2021-08-08,NA,3,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fall,2021-08-08,NA,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fall,2021-08-23,2021-08-08,1,2021,0.3263666666666666,0.5071568360260293,-0.35555555555555557,0.0333333333333333,0.2777777777777777,0.5444444444444444,1.3005555555555548,8.396666666666665,10.836259711013044,-8.888888888888888,1.111111111111111,7.777777777777777,15.555555555555554,25.55555555555555
Fall,2021-08-23,2021-08-08,2,2021,0.04688355555555556,0.032117808132387536,-0.008888888888888898,0.030222222222222213,0.042666666666666665,0.06755555555555556,0.11022222222222224,0.8181333333333334,0.8127477478391848,-0.5333333333333333,0.35555555555555557,0.7111111111111111,1.4222222222222223,2.1333333333333333
Fall,2021-08-23,2021-08-08,3,2021,-0.012583999999999998,0.10373143764141687,-0.18000000000000002,-0.07600000000000001,-0.019999999999999997,0.06400000000000002,0.16019999999999984,-0.1356,2.304822085290933,-3.6,-1.6,-0.4,1.6,3.6
Fall,2021-08-23,2021-08-08,4,2021,0.070372,0.06752839345152799,-0.06266666666666666,0.008,0.08133333333333334,0.12933333333333336,0.15200000000000002,0.9972,1.0045790744857632,-1.2,0.26666666666666666,1.2,1.6,2.8
Fall,2021-09-13,2021-08-23,1,2021,0.1220019047619048,0.40153749894920415,-0.6355555555555557,-0.11555555555555554,0.16507936507936516,0.3961904761904763,0.6854920634920634,3.2330793650793654,8.064493317355282,-10.730158730158731,-2.4761904761904767,4.126984126984128,9.07936507936508,15.682539682539684
Fall,2021-09-13,2021-08-23,2,2021,0.021886666666666672,0.02144561638909251,-0.019047619047619042,0.0057142857142857195,0.02666666666666667,0.03595238095238096,0.052380952380952396,0.8936190476190475,0.37230169163284305,0.2857142857142857,0.47619047619047616,0.9523809523809523,1.3333333333333333,1.4285714285714286
Fall,2021-09-13,2021-08-23,3,2021,0.25111428571428573,0.19170294953354822,-0.014523809523809524,0.1285714285714286,0.21428571428571427,0.3428571428571428,0.7238095238095238,4.799047619047619,3.3294808623007492,-0.47619047619047616,2.380952380952381,4.761904761904762,6.666666666666667,10.476190476190476
Fall,2021-09-13,2021-08-23,4,2021,0.06502857142857142,0.1592139106405288,-0.1123809523809524,-0.09714285714285717,0.0838095238095238,0.14095238095238097,0.41904761904761906,1.291047619047619,2.004833157874127,-1.1428571428571428,-0.7619047619047619,1.1428571428571428,2.6666666666666665,5.333333333333333
Fall,2021-10-07,2021-09-13,1,2021,0.3187830555555556,0.29491061086022397,-0.15305555555555558,0.10423611111111111,0.30611111111111117,0.5079861111111111,0.8183194444444443,4.475027777777778,4.339898925652098,-2.6388888888888893,1.0555555555555556,4.222222222222222,7.388888888888889,11.611111111111112
Fall,2021-10-07,2021-09-13,2,2021,0.29677388888888884,0.27968430575982894,-0.048888888888888926,0.1283333333333333,0.25666666666666665,0.43388888888888894,0.7883333333333332,2.7139444444444445,4.083446464172942,-4.277777777777778,0,2.444444444444444,5.5,10.388888888888888
Fall,2021-10-07,2021-09-13,3,2021,1.2745988888888888,1.8588642431989968,-1.6333333333333329,0.08166666666666673,1.1433333333333333,2.293472222222222,4.79383333333333,14.07661111111111,22.99804676685121,-27.222222222222218,0,16.333333333333332,29.944444444444443,49
Fall,2021-10-07,2021-09-13,4,2021,0.052770833333333315,0.4062266645634034,-0.6583333333333333,-0.2416666666666667,0.041666666666666706,0.30833333333333324,0.7374999999999999,0.36625,4.691176708432872,-7.5,-2.5,0.8333333333333334,3.3333333333333335,7.5
Fall,2021-11-05,2021-10-07,1,2021,0.013632183908045957,0.38235446085634855,-0.6206896551724138,-0.2241379310344828,0.014367816091954033,0.28160919540229884,0.6379310344827585,0.5775862068965516,4.70970370627517,-6.89655172413793,-2.873563218390804,0.5747126436781609,3.448275862068965,8.620689655172413
Fall,2021-11-05,2021-10-07,2,2021,-0.002283448275862068,0.5952809285585754,-0.9489655172413793,-0.3089080459770115,0,0.35586206896551736,0.9988850574712639,0.49425287356321845,7.346748499610479,-11.862068965517242,-3.954022988505747,0.9885057471264368,5.931034482758621,11.862068965517242
Fall,2021-11-05,2021-10-07,3,2021,-0.08265655172413795,1.412024712301488,-2.614022988505747,-1.049425287356322,0.08586206896551732,0.9731034482758621,1.928080459770114,-1.7153333333333334,18.07399283894124,-32.43678160919541,-13.356321839080461,0,11.448275862068966,22.896551724137932
Fall,2021-11-05,2021-10-07,4,2021,0.0339793103448276,0.25102965892296714,-0.4542528735632184,-0.11655172413793101,0.05080459770114948,0.20919540229885067,0.430344827586207,1.4715402298850577,2.7434498465606088,-3.5862068965517246,-0.2988505747126437,2.091954022988506,3.5862068965517246,5.379310344827587
Crystal,2021-08-09,NA,1,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Crystal,2021-08-09,NA,2,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Crystal,2021-08-09,NA,3,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Crystal,2021-08-09,NA,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Crystal,2021-08-30,2021-08-09,1,2021,0.019112380952380957,0.010685335605713662,0.0012698412698412694,0.007619047619047619,0.021587301587301592,0.027936507936507943,0.03428571428571429,1.0533333333333335,0.4521179145349285,0.253968253968254,0.634920634920635,1.26984126984127,1.396825396825397,1.5238095238095237
Crystal,2021-08-30,2021-08-09,2,2021,0.08307619047619048,0.09688152876660275,-0.03301587301587302,0.008253968253968251,0.049523809523809526,0.1733333333333334,0.24761904761904763,3.8925714285714292,4.191938261618505,-1.650793650793651,0.8253968253968255,2.4761904761904767,8.253968253968257,10.730158730158731
Crystal,2021-08-30,2021-08-09,3,2021,0.04230285714285714,0.027326649753569358,0,0.01746031746031746,0.0419047619047619,0.06373015873015873,0.08730158730158728,0.8307619047619047,1.5412165090991454,-1.3968253968253967,-0.6984126984126984,0.6984126984126984,2.0952380952380953,3.1603174603174446
Crystal,2021-08-30,2021-08-09,4,2021,0.10730920634920635,0.1099379436243435,-0.046031746031746014,0.009206349206349215,0.09206349206349207,0.19333333333333336,0.28539682539682537,5.617714285714285,4.367741243390335,-1.8412698412698412,2.761904761904762,5.523809523809524,8.515873015873016,12.888888888888888
Crystal,2021-09-15,2021-08-30,1,2021,9.366666666666659e-4,0.003380096571195617,-0.0029166666666666638,-0.0029166666666666638,-4.166666666666666e-4,0.006249999999999994,0.006249999999999994,-0.6170833333333327,0.45049509184031766,-1.333333333333332,-0.9583333333333324,-0.6249999999999993,-0.24999999999999972,0.08541666666666467
Crystal,2021-09-15,2021-08-30,2,2021,0.4152558333333333,0.4817978052386412,-0.18125,0.12083333333333329,0.37458333333333327,0.5558333333333333,1.3696458333333295,10.599499999999999,11.065581254736319,-8.458333333333332,3.625,10.875,18.125,29
Crystal,2021-09-15,2021-08-30,3,2021,0.016373333333333337,0.13890239197623253,-0.16,-0.0866666666666667,-0.026666666666666665,0.14,0.2733333333333334,2.144,4.963904591472089,-5.333333333333334,-2,1.3333333333333335,6.000000000000001,11.333333333333334
Crystal,2021-09-15,2021-08-30,4,2021,0.2223,0.28739642779044194,-0.19,0.010000000000000009,0.19,0.43000000000000005,0.69,6.848,8.442758801255438,-7,1,6,13,20
Crystal,2021-10-10,2021-09-15,1,2021,0.37902480000000005,0.35068763731264313,0.044799999999999986,0.1288,0.34720000000000006,0.4368000000000001,1.4168,15.389920000000002,7.505657151967634,3.3600000000000008,9.520000000000001,15.120000000000003,20.720000000000006,27.440000000000005
Crystal,2021-10-10,2021-09-15,2,2021,0.7299413333333334,0.903309188338549,-0.6524266666666668,0.23573333333333335,0.7002666666666667,1.1648000000000003,1.968373333333322,12.491093333333335,14.298965392811327,-13.866666666666669,4.16,13.866666666666669,21.146666666666672,34.66666666666667
Crystal,2021-10-10,2021-09-15,3,2021,0.25168666666666667,0.2243688188828539,-0.05573333333333333,0.1216,0.21280000000000004,0.36986666666666673,0.5069199999999998,6.364240000000001,4.62466484462419,-1.52,3.04,6.08,10.133333333333335,12.185333333333311
Crystal,2021-10-10,2021-09-15,4,2021,0.2180394666666667,0.2157498164467125,-0.08666666666666668,0.07193333333333332,0.18719999999999998,0.29813333333333336,0.6829333333333335,3.666693333333334,3.713523686280804,-1.750666666666666,1.04,3.293333333333334,5.8933333333333335,10.070666666666652
Crystal,2021-11-01,2021-10-10,1,2021,0.06604606060606062,0.37028002310912683,-0.6533333333333333,-0.08909090909090912,0.08484848484848488,0.2503030303030303,0.7381818181818144,1.5446666666666669,5.393015964237468,-6.787878787878788,-1.696969696969697,1.2727272727272727,5.515151515151516,9.757575757575758
Crystal,2021-11-01,2021-10-10,2,2021,-0.09381909090909088,1.5000556503763876,-2.697272727272727,-0.8154545454545455,-0.06272727272727231,0.7161363636363638,2.111818181818182,3.5796363636363635,20.386752018719136,-29.272727272727273,-8.363636363636363,4.181818181818182,16.727272727272727,37.63636363636363
Crystal,2021-11-01,2021-10-10,3,2021,0.05076666666666667,0.2494094704955322,-0.21666666666666662,-0.08666666666666667,0.013333333333333343,0.11999999999999998,0.5733333333333333,0.595,3.585099587202742,-4,-1.6666666666666665,0,2,8.333333333333332
Crystal,2021-11-01,2021-10-10,4,2021,-0.0039612121212121276,0.30400875836892943,-0.4630303030303031,-0.16484848484848488,-0.07030303030303033,0.05575757575757576,0.7078787878787879,-0.45818181818181825,3.911876189111427,-6.545454545454547,-3.151515151515152,-0.9696969696969698,1.696969696969697,7.030303030303031
Spread,2021-08-10,NA,1,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spread,2021-08-10,NA,2,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spread,2021-08-10,NA,3,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spread,2021-08-10,NA,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spread,2021-08-31,2021-08-10,1,2021,0.16666666666666669,0.10931416317464965,0.025396825396825386,0.09523809523809522,0.16825396825396827,0.2158730158730159,0.4634920634920635,8.960952380952381,3.609018569876505,3.4920634920634925,6.031746031746032,8.88888888888889,11.746031746031747,14.301587301587288
Spread,2021-08-31,2021-08-10,2,2021,0.10358349206349207,0.0885988637524766,0.0025396825396825284,0.030476190476190476,0.07111111111111112,0.17777777777777778,0.2819047619047619,2.623746031746032,2.1165308354965067,0,0.7619047619047619,2.031746031746032,4.317460317460318,7.365079365079366
Spread,2021-08-31,2021-08-10,3,2021,0.1324126984126984,0.060178305332702,0.01587301587301587,0.11587301587301586,0.1380952380952381,0.17460317460317462,0.21746031746031744,3.091587301587302,1.1673041401968252,0.7936507936507937,2.6984126984126986,3.174603174603175,3.968253968253969,4.603174603174604
Spread,2021-08-31,2021-08-10,4,2021,0.008413333333333325,0.0018518585524178563,0.006031746031746025,0.006666666666666661,0.007936507936507927,0.009841269841269831,0.011111111111111098,-0.38530158730158687,0.41449025140241297,-1.0476190476190463,-0.7619047619047611,-0.38095238095238054,-0.03174603174603171,0.2539682539682537
Spread,2021-09-16,2021-08-31,1,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spread,2021-09-16,2021-08-31,2,2021,0.03356666666666666,0.02710311320516664,-0.014166666666666657,-0.0016666666666666679,0.04333333333333333,0.05749999999999998,0.06916666666666664,0.7242499999999998,0.5180905860516626,-0.08333333333333331,0.4166666666666666,0.9999999999999998,1.1666666666666665,1.4166666666666663
Spread,2021-09-16,2021-08-31,3,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spread,2021-09-16,2021-08-31,4,2021,0.04381666666666665,0.047934506188655114,-0.0033333333333333357,-0.0033333333333333357,-0.0033333333333333357,0.09249999999999997,0.09249999999999997,2.301583333333333,1.3705796151764011,-0.004166666666666429,1.333333333333333,2.333333333333333,3.3333333333333326,4.583333333333332
Spread,2021-10-04,2021-09-16,1,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spread,2021-10-04,2021-09-16,2,2021,0.13428740740740744,0.10152671279315997,-0.01777777777777773,0.07703703703703706,0.11851851851851856,0.18074074074074079,0.36148148148148146,0.7226666666666667,1.293880444233634,-1.1851851851851853,-1.1851851851851853,0.8888888888888888,1.1851851851851853,2.9629629629629637
Spread,2021-10-04,2021-09-16,3,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spread,2021-10-04,2021-09-16,4,2021,0.10804027777777778,0.0922920179651695,-0.012500000000000011,-0.012500000000000011,0.0763888888888889,0.14722222222222225,0.2361111111111111,1.2927777777777778,1.390091904750114,-0.5555555555555556,-0.5555555555555556,1.9444444444444444,3.0555555555555554,3.0555555555555554
Spread,2021-10-30,2021-10-04,1,2021,-0.05795384615384618,0.12617791201658662,-0.2738461538461539,-0.14153846153846153,-0.07692307692307693,0.039999999999999966,0.1169230769230769,-1.036,1.7744423194212984,-4,-2.5384615384615383,-0.9230769230769231,0.6153846153846154,1.8461538461538463
Spread,2021-10-30,2021-10-04,2,2021,-0.05733666666666667,0.16629108830081812,-0.3304999999999999,-0.18666666666666665,-0.043333333333333376,0.059999999999999984,0.19333333333333333,-0.045000000000000026,1.9575285512963156,-3.333333333333334,-1.3333333333333335,0,1.0000000000000002,3.333333333333334
Spread,2021-10-30,2021-10-04,3,2021,-0.01732820512820513,0.07320601815069626,-0.1353846153846154,-0.07282051282051283,-0.027692307692307697,0.048205128205128206,0.11076923076923079,-0.1583589743589744,0.7982666339240646,-1.3333333333333335,-0.6410256410256411,-0.3076923076923077,0.20512820512820515,1.2307692307692308
Spread,2021-10-30,2021-10-04,4,2021,-0.0013969230769230723,0.028437452792601806,-0.04102564102564102,-0.0082051282051282,-0.0082051282051282,0.03794871794871795,0.03794871794871795,0.04615384615384615,0.22994786080323618,-0.25641025641025633,-0.25641025641025633,-0.05128205128205127,0.1538461538461538,0.3589743589743589
Blackrock,2021-08-10,NA,1,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blackrock,2021-08-10,NA,2,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blackrock,2021-08-10,NA,3,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blackrock,2021-08-10,NA,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blackrock,2021-08-31,2021-08-10,1,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blackrock,2021-08-31,2021-08-10,2,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blackrock,2021-08-31,2021-08-10,3,2021,0.1081104761904762,0.014636516007693702,0.09142857142857143,0.09142857142857143,0.10666666666666667,0.12761904761904763,0.12761904761904763,3.6511428571428572,1.1751148915689358,1.7142857142857142,2.833333333333333,3.7142857142857144,4.571428571428571,5.714285714285714
Blackrock,2021-08-31,2021-08-10,4,2021,0.014879365079365063,0.005929645315985764,0.00888888888888888,0.00888888888888888,0.012698412698412685,0.02317460317460315,0.02317460317460315,-0.35120634920634886,0.47089013134432967,-1.1111111111111098,-0.7301587301587295,-0.34920634920634885,0.03174603174603171,0.47619047619047566
Blackrock,2021-09-16,2021-08-31,1,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blackrock,2021-09-16,2021-08-31,2,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blackrock,2021-09-16,2021-08-31,3,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blackrock,2021-09-16,2021-08-31,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blackrock,2021-10-04,2021-09-16,1,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blackrock,2021-10-04,2021-09-16,2,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blackrock,2021-10-04,2021-09-16,3,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blackrock,2021-10-04,2021-09-16,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blackrock,2021-10-30,2021-10-04,1,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blackrock,2021-10-30,2021-10-04,2,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blackrock,2021-10-30,2021-10-04,3,2021,-0.01338461538461537,0.024546276284657824,-0.051282051282051225,-0.025641025641025612,-0.025641025641025612,0,0.025641025641025612,-0.0019230769230769201,0.7608145522389873,-1.3076923076923064,-0.5384615384615379,0,0.5448717948717943,1.256410256410255
Blackrock,2021-10-30,2021-10-04,4,2021,-0.014854871794871782,0.03962854960220065,-0.08923076923076914,-0.04256410256410252,-0.01692307692307691,0.01692307692307691,0.053846153846153794,-0.7945641025641017,0.6068489159829723,-1.7435897435897418,-1.3076923076923064,-0.794871794871794,-0.3076923076923074,0.1794871794871793
Cliff,2021-08-12,NA,1,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cliff,2021-08-12,NA,2,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cliff,2021-08-12,NA,3,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cliff,2021-08-12,NA,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cliff,2021-09-01,2021-08-12,1,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cliff,2021-09-01,2021-08-12,2,2021,0.02646799999999997,0.0028150015216514917,0.020666666666666646,0.02533333333333331,0.027333333333333303,0.028666666666666635,0.02899999999999997,-0.21943333333333312,0.4528793078130448,-0.9333333333333323,-0.6333333333333326,-0.1999999999999998,0.1666666666666665,0.4666666666666662
Cliff,2021-09-01,2021-08-12,3,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cliff,2021-09-01,2021-08-12,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cliff,2021-09-17,2021-09-01,1,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cliff,2021-09-17,2021-09-01,2,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cliff,2021-09-17,2021-09-01,3,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cliff,2021-09-17,2021-09-01,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cliff,2021-10-05,2021-09-17,1,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cliff,2021-10-05,2021-09-17,2,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cliff,2021-10-05,2021-09-17,3,2021,0.17797592592592593,0.1156088270771513,-0.022222222222222223,0.16666666666666666,0.16666666666666666,0.2888888888888889,0.29074074074074074,5.455740740740741,3.2717071300639313,0.3703703703703704,2.9629629629629632,5.37037037037037,7.962962962962964,10.74074074074074
Cliff,2021-10-05,2021-09-17,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cliff,2021-10-31,2021-10-05,1,2021,-0.15000897435897437,0.19996430592588327,-0.4820512820512821,-0.3205128205128205,-0.11538461538461539,0.010256410256410267,0.12692307692307694,-1.103846153846154,1.4280691827301795,-3.5897435897435903,-2.0512820512820515,-1.1538461538461537,-0.25641025641025644,1.4102564102564104
Cliff,2021-10-31,2021-10-05,2,2021,0.09980923076923076,0.10208883443312855,-0.0492307692307692,0.016923076923076905,0.10153846153846156,0.17076923076923078,0.29692307692307696,0.9233846153846154,1.086243707852188,-0.46153846153846156,0,0.6153846153846154,1.8461538461538463,3.076923076923077
Cliff,2021-10-31,2021-10-05,3,2021,0.009532307692307717,0.21528234371339808,-0.28923076923076924,-0.17538461538461533,-0.02461538461538457,0.14153846153846153,0.4338461538461539,0.30369230769230765,2.4587038233107608,-2.769230769230769,-1.5384615384615385,-0.3076923076923077,1.5384615384615385,5.538461538461538
Cliff,2021-10-31,2021-10-05,4,2021,-0.018371794871794873,0.09604053880233708,-0.1487179487179487,-0.108974358974359,-0.03333333333333333,0.06538461538461536,0.14615384615384613,-0.4507692307692308,0.9251918597499109,-2.0512820512820515,-1.1538461538461537,-0.38461538461538464,0.25641025641025644,1.0256410256410258
Willow,2021-08-12,NA,1,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Willow,2021-08-12,NA,2,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Willow,2021-08-12,NA,3,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Willow,2021-08-12,NA,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Willow,2021-09-01,2021-08-12,1,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Willow,2021-09-01,2021-08-12,2,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Willow,2021-09-01,2021-08-12,3,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Willow,2021-09-01,2021-08-12,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Willow,2021-09-17,2021-09-01,1,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Willow,2021-09-17,2021-09-01,2,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Willow,2021-09-17,2021-09-01,3,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Willow,2021-09-17,2021-09-01,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Willow,2021-10-05,2021-09-17,1,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Willow,2021-10-05,2021-09-17,2,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Willow,2021-10-05,2021-09-17,3,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Willow,2021-10-05,2021-09-17,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Willow,2021-10-31,2021-10-05,1,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Willow,2021-10-31,2021-10-05,2,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Willow,2021-10-31,2021-10-05,3,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Willow,2021-10-31,2021-10-05,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mosquito,NA,NA,1,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mosquito,NA,NA,2,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mosquito,NA,NA,3,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mosquito,NA,NA,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mosquito,NA,NA,1,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mosquito,NA,NA,2,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mosquito,NA,NA,3,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mosquito,NA,NA,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mosquito,NA,NA,1,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mosquito,NA,NA,2,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mosquito,NA,NA,3,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mosquito,NA,NA,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mosquito,NA,NA,1,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mosquito,NA,NA,2,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
