stream,location,site,lat,long,date,meanT,maxT,minT,sdT
granite,NA,granite_NA,43.286435,-110.528984,2022-10-25,3.388333333,4.8,1.93,0.799215195
granite,NA,granite_NA,43.286435,-110.528984,2022-10-26,1.98125,3.21,0.94,0.753122846
granite,NA,granite_NA,43.286435,-110.528984,2022-10-27,1.59,3.64,0.13,1.304057214
granite,NA,granite_NA,43.286435,-110.528984,2022-10-28,1.69625,3.82,0.13,1.463880526
granite,NA,granite_NA,43.286435,-110.528984,2022-10-29,2.4725,4.72,0.13,1.641839504
granite,NA,granite_NA,43.286435,-110.528984,2022-10-30,2.129375,4.93,0.47,1.372649354
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-10-22,6.709857143,6.978,5.757,0.308116825
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-10-23,6.517791667,6.674,6.37,0.084574114
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-10-24,6.445791667,6.674,6.268,0.167423436
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-10-25,6.555666667,6.775,6.471,0.097723508
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-10-26,6.297625,6.471,6.064,0.125570632
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-10-27,6.02575,6.064,5.962,0.050442606
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-10-28,5.906541667,6.166,5.757,0.112746341
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-10-29,5.799833333,6.166,5.552,0.159470773
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-10-30,5.825375,6.064,5.655,0.111633255
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-10-31,5.752833333,6.064,5.45,0.199160994
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-11-01,5.757208333,5.86,5.655,0.067586968
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-11-02,5.740208333,5.86,5.655,0.077994972
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-11-03,5.684708333,5.86,5.552,0.102486257
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-11-04,5.522208333,5.757,5.347,0.126340458
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-11-05,5.45825,5.757,5.347,0.124410348
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-11-06,5.377041667,5.45,5.244,0.083064396
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-11-07,5.38975,5.552,5.244,0.100071388
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-11-08,5.033041667,5.244,4.727,0.150851346
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-11-09,4.834833333,5.037,4.623,0.123932544
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-11-10,4.722666667,4.831,4.519,0.094421196
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-11-11,4.449666667,4.623,4.311,0.079184247
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-11-12,4.445333333,4.623,4.311,0.120658579
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-11-13,4.510333333,4.727,4.415,0.086289032
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-11-14,4.467,4.623,4.415,0.075120772
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-11-15,4.402,4.623,4.311,0.082931087
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-11-16,4.306625,4.415,4.102,0.083976608
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-11-17,3.82725,4.102,3.472,0.15417727
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-11-18,3.048791667,3.367,2.624,0.221359039
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-11-19,3.406375,3.578,3.261,0.092363089
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-11-20,3.362375,3.578,3.261,0.095892065
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-11-21,2.774458333,3.261,2.41,0.219442174
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-11-22,2.427291667,2.837,1.98,0.267359305
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-11-23,2.163416667,2.517,1.764,0.275523047
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-11-24,2.43225,2.624,2.195,0.099777252
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-11-25,1.587458333,2.195,1.221,0.290779011
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-11-26,1.384041667,1.764,1.003,0.279711727
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-11-27,1.4705,1.764,1.112,0.198957937
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-11-28,1.492958333,1.764,1.112,0.200127238
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-11-29,1.782,1.98,1.656,0.126055888
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-11-30,1.741416667,1.872,1.439,0.142536316
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-12-01,1.7415,1.872,1.548,0.077874481
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-12-02,1.506708333,1.764,1.221,0.162845747
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-12-03,1.398041667,1.656,1.003,0.18678271
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-12-04,1.248166667,1.439,0.784,0.225727359
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-12-05,1.429916667,1.548,1.33,0.063611536
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-12-06,1.366333333,1.548,1.33,0.061547908
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-12-07,1.257333333,1.33,1.221,0.052488232
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-12-08,0.93875,1.221,0.563,0.176687454
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-12-09,0.920541667,1.003,0.784,0.058375083
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-12-10,0.724416667,0.784,0.674,0.055987512
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-12-11,0.71525,0.784,0.674,0.054398889
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-12-12,0.7565,0.784,0.674,0.048655846
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-12-13,0.751916667,0.784,0.674,0.051073618
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-12-14,0.710666667,0.784,0.674,0.052969775
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-12-15,0.66475,0.674,0.563,0.031338613
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-12-16,0.673916667,0.784,0.563,0.046082079
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-12-17,0.650791667,0.784,0.563,0.065115268
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-12-18,0.56775,0.674,0.453,0.060807072
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-12-19,0.581583333,0.674,0.453,0.062497942
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-12-20,0.576875,0.674,0.563,0.037499348
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-12-21,0.604583333,0.784,0.563,0.063788998
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-12-22,0.669208333,0.784,0.563,0.068984547
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-12-23,0.660125,0.674,0.563,0.037499348
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-12-24,0.64625,0.674,0.563,0.049098171
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-12-25,0.563,0.563,0.563,0
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-12-26,0.448416667,0.563,0.343,0.075927836
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-12-27,0.347541667,0.453,0.232,0.03957709
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-12-28,0.264375,0.343,0.232,0.051537924
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-12-29,0.2505,0.343,0.232,0.042256978
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-12-30,0.255125,0.343,0.232,0.046048474
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2021-12-31,0.27825,0.343,0.232,0.055900727
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-01-01,0.245875,0.343,0.232,0.037499348
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-01-02,0.236625,0.343,0.232,0.02265778
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-01-03,0.25975,0.343,0.232,0.049098171
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-01-04,0.232,0.232,0.232,0
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-01-05,0.24125,0.343,0.232,0.031338613
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-01-06,0.24125,0.343,0.232,0.031338613
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-01-07,0.245875,0.343,0.232,0.037499348
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-01-08,0.195,0.232,0.121,0.053451319
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-01-09,0.134875,0.232,0.121,0.037499348
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-01-10,0.134875,0.232,0.121,0.037499348
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-01-11,0.134875,0.232,0.121,0.037499348
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-01-12,0.13025,0.232,0.121,0.031338613
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-01-13,0.121,0.121,0.121,0
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-01-14,0.134875,0.232,0.121,0.037499348
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-01-15,0.1395,0.232,0.121,0.042256978
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-01-16,0.1395,0.232,0.121,0.042256978
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-01-17,0.14875,0.232,0.121,0.049098171
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-01-18,0.134875,0.232,0.121,0.037499348
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-01-19,0.13025,0.232,0.121,0.031338613
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-01-20,0.121,0.121,0.121,0
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-01-21,0.13025,0.232,0.121,0.031338613
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-01-22,0.121,0.121,0.121,0
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-01-23,0.121,0.121,0.121,0
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-01-24,0.121,0.121,0.121,0
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-01-25,0.121,0.121,0.121,0
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-01-26,0.121,0.121,0.121,0
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-01-27,0.121,0.121,0.121,0
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-01-28,0.121,0.121,0.121,0
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-01-29,0.121,0.121,0.121,0
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-01-30,0.121,0.121,0.121,0
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-01-31,0.121,0.121,0.121,0
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-02-01,0.121,0.121,0.121,0
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-02-02,0.121,0.121,0.121,0
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-02-03,0.121,0.121,0.121,0
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-02-04,0.121,0.121,0.121,0
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-02-05,0.121,0.121,0.121,0
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-02-06,0.121,0.121,0.121,0
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-02-07,0.121,0.121,0.121,0
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-02-08,0.121,0.121,0.121,0
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-02-09,0.121,0.121,0.121,0
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-02-10,0.134875,0.232,0.121,0.037499348
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-02-11,0.1395,0.232,0.121,0.042256978
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-02-12,0.1395,0.232,0.121,0.042256978
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-02-13,0.1395,0.232,0.121,0.042256978
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-02-14,0.1395,0.232,0.121,0.042256978
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-02-15,0.13025,0.232,0.121,0.031338613
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-02-16,0.121,0.121,0.121,0
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-02-17,0.144125,0.232,0.121,0.046048474
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-02-18,0.144125,0.232,0.121,0.046048474
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-02-19,0.14875,0.232,0.121,0.049098171
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-02-20,0.13025,0.232,0.01,0.04531556
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-02-21,0.125625,0.232,0.01,0.039809123
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-02-22,0.079375,0.121,0.01,0.054893424
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-02-23,0.09325,0.232,0.01,0.081830286
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-02-24,0.125625,0.232,0.121,0.02265778
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-02-25,0.121,0.121,0.121,0
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-02-26,0.121,0.121,0.121,0
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-02-27,0.13025,0.232,0.121,0.031338613
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-02-28,0.1395,0.232,0.121,0.042256978
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-03-01,0.158,0.232,0.121,0.053451319
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-03-02,0.16725,0.343,0.121,0.06477872
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-03-03,0.2135,0.343,0.121,0.084513956
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-03-04,0.25975,0.343,0.232,0.049098171
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-03-05,0.264375,0.343,0.232,0.051537924
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-03-06,0.264375,0.343,0.232,0.051537924
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-03-07,0.268916667,0.453,0.121,0.077711796
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-03-08,0.25975,0.343,0.232,0.049098171
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-03-09,0.25975,0.343,0.232,0.049098171
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-03-10,0.190375,0.343,0.121,0.085433326
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-03-11,0.199625,0.343,0.121,0.089515999
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-03-12,0.264375,0.343,0.232,0.051537924
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-03-13,0.2505,0.343,0.232,0.042256978
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-03-14,0.282791667,0.453,0.232,0.07283512
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-03-15,0.282791667,0.453,0.232,0.07283512
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-03-16,0.278125,0.453,0.232,0.079330521
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-03-17,0.30575,0.453,0.232,0.09596025
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-03-18,0.351791667,0.563,0.232,0.121392994
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-03-19,0.374916667,0.563,0.232,0.100116418
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-03-20,0.347583333,0.453,0.343,0.022453656
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-03-21,0.370208333,0.563,0.232,0.118428103
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-03-22,0.420958333,0.674,0.343,0.105108838
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-03-23,0.466958333,0.674,0.343,0.131352324
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-03-24,0.558708333,0.784,0.343,0.123827538
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-03-25,0.609375,0.893,0.453,0.137669678
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-03-26,0.737541667,1.003,0.563,0.144819822
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-03-27,0.870375,1.112,0.674,0.151426209
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-03-28,0.988958333,1.112,0.893,0.093118662
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-03-29,1.048416667,1.221,1.003,0.063611536
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-03-30,1.134708333,1.33,1.003,0.128485654
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-03-31,1.211916667,1.439,1.112,0.101218625
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-04-01,1.280041667,1.439,1.112,0.111247659
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-04-02,1.339083333,1.548,1.221,0.115518836
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-04-03,1.416083333,1.656,1.221,0.169710474
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-04-04,1.379958333,1.439,1.33,0.055478534
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-04-05,1.379958333,1.548,1.221,0.084914012
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-04-06,1.434208333,1.656,1.221,0.158663982
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-04-07,1.352666667,1.656,1.221,0.147131904
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-04-08,1.438583333,1.764,1.221,0.205213127
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-04-09,1.552083333,1.764,1.439,0.121588371
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-04-10,1.583875,1.764,1.439,0.088395019
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-04-11,1.597458333,1.764,1.439,0.09003718
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-04-12,1.588333333,1.764,1.439,0.100021157
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-04-13,1.588291667,1.872,1.439,0.118634799
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-04-14,1.565791667,1.764,1.439,0.088492682
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-04-15,1.56125,1.764,1.439,0.092166319
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-04-16,1.452375,1.764,1.33,0.133269525
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-04-17,1.425333333,1.656,1.33,0.097984323
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-04-18,1.619625,1.98,1.439,0.190568671
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-04-19,1.656,1.764,1.548,0.090078227
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-04-20,1.773,1.98,1.656,0.109939114
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-04-21,1.925916667,2.195,1.764,0.14578272
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-04-22,1.998,2.088,1.872,0.060983248
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-04-23,2.06975,2.303,1.98,0.108391501
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-04-24,2.105666667,2.41,1.98,0.125547035
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-04-25,2.266666667,2.624,1.98,0.220848496
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-04-26,2.378458333,2.624,2.195,0.156518364
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-04-27,2.476833333,2.837,2.303,0.153868568
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-04-28,2.556875,2.73,2.41,0.129024875
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-04-29,2.654791667,2.837,2.517,0.131454068
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-04-30,2.8145,3.155,2.624,0.185289902
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-05-01,2.951708333,3.261,2.73,0.165328521
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-05-02,3.106416667,3.367,2.943,0.171145988
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-05-03,3.0755,3.261,2.837,0.109401931
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-05-04,4.183541667,4.727,3.261,0.468469848
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-05-05,5.041166667,5.552,4.623,0.333105371
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-05-06,4.946041667,5.45,4.102,0.416823336
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-05-07,4.567291667,5.45,3.472,0.82115065
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-05-08,3.792291667,4.207,3.578,0.208656672
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-05-09,3.748583333,4.102,3.578,0.130560303
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-05-10,4.061958333,4.727,3.472,0.412207786
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-05-11,4.379958333,4.934,3.998,0.300277767
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-05-12,4.419166667,4.623,3.998,0.193003191
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-05-13,4.193583333,4.311,3.998,0.131711449
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-05-14,4.441,4.623,4.311,0.127373467
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-05-15,4.868833333,5.244,4.519,0.258869224
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-05-16,5.684291667,6.166,5.244,0.318864218
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-05-17,6.239166667,7.481,5.552,0.768354406
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-05-18,6.815375,7.782,5.552,0.651012243
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-05-19,6.741625,6.978,6.37,0.175993778
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-05-20,7.220541667,7.983,6.775,0.39823327
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-05-21,7.0785,7.481,6.775,0.183334097
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-05-22,6.952291667,7.28,6.674,0.169299446
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-05-23,6.716208333,7.179,6.37,0.171255207
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-05-24,6.652416667,7.381,6.064,0.379444206
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-05-25,6.838208333,7.28,6.37,0.245489038
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-05-26,7.38025,8.082,6.877,0.335343853
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-05-27,8.002291667,8.68,6.775,0.463530823
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-05-28,8.597166667,8.879,7.983,0.230402987
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-05-29,8.426833333,8.879,7.882,0.321763033
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-05-30,7.806666667,8.382,7.179,0.341124823
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-05-31,8.040416667,8.581,7.682,0.233769101
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-06-01,7.93,9.571,6.978,0.728573293
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-06-02,7.396875,8.082,6.877,0.353961594
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-06-03,8.26425,9.275,7.481,0.468910045
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-06-04,8.70475,9.176,8.382,0.236602813
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-06-05,8.775166667,9.176,8.382,0.249287972
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-06-06,8.277166667,8.779,7.481,0.387549903
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-06-07,8.4645,8.68,7.983,0.184965567
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-06-08,8.568166667,8.779,8.382,0.121916816
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-06-09,8.683875,9.176,8.082,0.321703119
grosventre,lowerslide,grosventre_lowerslide,43.628936,-110.544792,2022-06-10,9.24525,9.866,8.68,0.335566652
