"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"loglik[90]",-2.28592427329888,0.0740047246773716,-2.44118802239161,-2.33227335580663,-2.28232497586349,-2.23532506180811,-2.15081418952623,1.00118055788637,7100
"loglik[91]",-2.44841957570195,0.0760431144650891,-2.61169353428566,-2.4933815046983,-2.44373309680421,-2.39678547783,-2.31184216744362,1.00098859543367,15000
"loglik[92]",-2.42139659386142,0.137351822923397,-2.73659831743336,-2.50063820429849,-2.40360712461687,-2.32412942012773,-2.20678447319449,1.0014903514654,3400
"loglik[93]",-2.45933670804736,0.0884116079978711,-2.65729759679531,-2.50784386396113,-2.45120013467809,-2.39961639599854,-2.31259709529044,1.00125625542252,5600
"loglik[94]",-2.62406133689623,0.12129221916513,-2.91266083846155,-2.68533781962746,-2.60854279512244,-2.54175332746781,-2.4362392300141,1.00103176628422,15000
"loglik[95]",-3.04949467935257,0.219271420507566,-3.57006908838792,-3.1697210335415,-3.0147828861093,-2.89296225888347,-2.72069231043741,1.00104140144524,14000
"loglik[96]",-3.79030798951103,0.432529350984924,-4.74889689636747,-4.04561693003767,-3.74789689738577,-3.48571031145194,-3.06843646230318,1.00143866569849,3700
"loglik[97]",-2.06972938436619,0.282156714944625,-2.7697794835346,-2.21009951516108,-2.01150455383315,-1.86632984580179,-1.68524111221088,1.00105175958728,13000
"loglik[98]",-3.49241259647556,0.443802331607488,-4.47465163108342,-3.75614619077969,-3.45006709532261,-3.17942089163375,-2.73927076477511,1.0009854179701,15000
"loglik[99]",-4.04272487360851,0.517602457917782,-5.1898499387774,-4.36101348446909,-3.99169044226823,-3.67621158409228,-3.17803309586527,1.00112957714663,8700
"loglik[100]",-2.45479429906764,0.198040342901362,-2.93375903841719,-2.55475026171561,-2.42194103980085,-2.31649833227452,-2.16245325913767,1.0010720913475,12000
"loglik[101]",-1.78695291159077,0.121002047362624,-2.07444489088154,-1.85148843868865,-1.77345079729859,-1.70581895266387,-1.5886408364272,1.00108281162095,11000
"loglik[102]",-2.13845556553904,0.12346174693382,-2.42253209046618,-2.20650358811002,-2.12686937431148,-2.05420013424639,-1.9309431753882,1.00115126761559,7900
"loglik[103]",-2.76710976019721,0.207369943800295,-3.24841121849064,-2.88678819989635,-2.74001225462607,-2.61867946441845,-2.44348337860247,1.00113970666323,8300
"loglik[104]",-3.74873090888086,0.522142426164357,-4.90578459034959,-4.06608322722025,-3.69524567373988,-3.37702953520767,-2.88129169360393,1.00094066169675,15000
"loglik[105]",-3.99357601496417,0.812868618008754,-5.79639610486142,-4.50184400893304,-3.91792732651982,-3.4073059474532,-2.63628181871993,1.00115192512804,7900
"loglik[106]",-2.61573594964559,0.285637011966063,-3.24486817126699,-2.79072702427925,-2.58743415342857,-2.41316841909859,-2.1364418074244,1.00160921825285,2800
"loglik[107]",-2.75082101688983,0.235775825364476,-3.30392961838104,-2.88319634442525,-2.71616713688718,-2.58302288587613,-2.38881205456001,1.00117698438161,7200
"loglik[108]",-2.49671544967855,0.231767437616123,-3.06981084193252,-2.61448544802063,-2.45311443049109,-2.33423284378925,-2.16249773157314,1.00090411965501,15000
"loglik[109]",-2.10274979149045,0.339246439372894,-2.92264789855787,-2.28531621178942,-2.04319743912825,-1.8552269294507,-1.61515848977228,1.00112361276686,8900
"loglik[110]",-2.18715375334903,0.173970991458443,-2.59377234197005,-2.27859161595735,-2.16409320153641,-2.06839671464278,-1.91882024521573,1.00121073246283,6400
"loglik[111]",-2.41057534370159,0.112724058863644,-2.6478076146872,-2.48058143337555,-2.4049180115161,-2.33358248321344,-2.20470940865659,1.00108064385333,11000
"loglik[112]",-2.2891234961825,0.129234088137586,-2.57851724283205,-2.36211722496643,-2.27866198963862,-2.20109281875731,-2.06988043239945,1.00105140361953,13000
"loglik[113]",-2.96313642483107,0.224798304646211,-3.46636317708746,-3.09807945223696,-2.93694723680802,-2.80189876609907,-2.59096314892873,1.00096287843268,15000
"loglik[114]",-2.48302584387322,0.0790892555382837,-2.66786051206663,-2.52763548467433,-2.47348421189158,-2.42741494238437,-2.35451170228664,1.00120071366756,6600
"loglik[115]",-2.31376871298949,0.0698375584981596,-2.47576634361302,-2.35196936384101,-2.30657826146966,-2.26644921581289,-2.19945681083254,1.00148766295181,3400
"loglik[116]",-2.68039387923039,0.0615307387547436,-2.81931382285004,-2.71496843099152,-2.67483439555181,-2.63894661337696,-2.57682066086165,1.00098839509098,15000
"loglik[117]",-3.92623902851604,0.387925838686627,-4.76307899257402,-4.16625051387054,-3.89713623545527,-3.65096004478499,-3.25361864458288,1.00099528503765,15000
"loglik[118]",-2.64948213800182,0.12914214606785,-2.93889990290172,-2.72551219070202,-2.63503139676788,-2.55732768651014,-2.43821573510066,1.00138296403485,4100
"loglik[119]",-2.2814119431759,0.0535513255014115,-2.39501409218684,-2.31452477943553,-2.27842377819298,-2.24503313805188,-2.18444608370747,1.00113642308518,8400
"loglik[120]",-2.67487413818791,0.0577831310083396,-2.80032800383283,-2.70818726931117,-2.67067518808942,-2.6361975122023,-2.57406786765893,1.00121358830581,6400
"loglik[121]",-3.06826287043027,0.248325616556589,-3.62381054007259,-3.22076650370624,-3.04176354697073,-2.89145921104005,-2.65521085210224,1.00096086980846,15000
"loglik[122]",-2.52415865129935,0.0969282923924364,-2.74873917932599,-2.57721450714073,-2.5113272573597,-2.45598572758253,-2.37089769433994,1.00147219582198,3500
"loglik[123]",-2.90658775761896,0.218847542994256,-3.39143909606368,-3.04161697100704,-2.88722299724537,-2.75112126093351,-2.53424854640481,1.00150246899576,3300
"loglik[124]",-4.26792941651408,0.407743380689661,-5.16140889386479,-4.51974350624952,-4.23700296909299,-3.98293833875958,-3.56210653921609,1.00131409469516,4800
"loglik[125]",-3.47390588842288,0.321206187912644,-4.18442552693264,-3.67330739652885,-3.44756407982632,-3.24653072261242,-2.92227863624549,1.00091929048025,15000
"loglik[126]",-2.55037905555153,0.107800760696387,-2.79726710571142,-2.61229313021341,-2.53721196718562,-2.47356587968102,-2.37924573457312,1.00110514820333,9700
"loglik[127]",-2.69296584252156,0.17961402302324,-3.09773404642231,-2.80101479846111,-2.67341480786134,-2.56516833785332,-2.39504762657821,1.00136196003654,4300
"loglik[128]",-2.91192153227316,0.161898934686814,-3.29436228748784,-3.00134401361825,-2.8893956647171,-2.79485627541579,-2.66418176787716,1.00097936975603,15000
"loglik[129]",-5.12770862874151,0.774861747381156,-6.72810809737095,-5.61844470279923,-5.1028290499125,-4.60446483922995,-3.66974102512851,1.00124795954259,5700
"loglik[130]",-2.23446673943327,0.100737825500706,-2.4620995468019,-2.28609877055742,-2.22405299239177,-2.16784705083614,-2.07065340660672,1.00152981726225,3200
"loglik[131]",-2.92757539985945,0.110573107523285,-3.18803063792154,-2.97488302209613,-2.91409197775515,-2.85809981450136,-2.76305981049625,1.00127618349671,5300
"loglik[132]",-2.24706364271557,0.124646663011662,-2.54170744946093,-2.31417439310924,-2.22830566481541,-2.15899771820698,-2.05584387498494,1.00159904523473,2900
"loglik[133]",-3.77471479959585,0.379835964292676,-4.59156161016133,-4.01464396724303,-3.75151954250756,-3.50749325790732,-3.10201238926736,1.00132146634868,4700
"loglik[134]",-2.45921626998271,0.174493681676739,-2.85072857836072,-2.56603523073361,-2.44095586217222,-2.33347668538664,-2.17186389731022,1.00161889497451,2800
"loglik[135]",-3.04057279345876,0.254373383942288,-3.62664133226,-3.18945948347441,-3.00644259806098,-2.85917427252309,-2.64181029919209,1.00208143189197,1700
"loglik[136]",-3.79849894082255,0.478620487238375,-4.85335085375962,-4.09738518251511,-3.75463545154926,-3.46092453420154,-2.97937544057669,1.00150613227084,3300
"loglik[137]",-2.99178828015972,0.289956947781141,-3.64446158204536,-3.16577295737281,-2.96115400468564,-2.7853725032221,-2.51720501623981,1.00177978541318,2300
"loglik[138]",-3.43915460907503,0.36928846687697,-4.2350370949541,-3.66953472478913,-3.41272334905421,-3.17739301513865,-2.79176024960529,1.00181758230839,2200
"loglik[139]",-2.49752802966675,0.099365657754623,-2.72424633462043,-2.55134413183471,-2.48658702503386,-2.43072333292072,-2.33523147238564,1.00143508992527,3700
"loglik[140]",-2.47335457075418,0.334306798502383,-3.26901086670367,-2.65893456029861,-2.41719053651778,-2.22971483114256,-1.9870275096461,1.00146909360752,3500
"loglik[141]",-2.49642750288458,0.270755616597891,-3.13081745764206,-2.64391038940539,-2.45191930659986,-2.30418471695861,-2.09148804660911,1.0017769605431,2300
"loglik[142]",-3.73599672966669,0.567368664174079,-5.00240261378165,-4.07418709751635,-3.68517846906469,-3.33122823573177,-2.77579829694011,1.0017854727137,2300
"loglik[143]",-3.34091420744286,0.467649964683592,-4.38428223236888,-3.62484499696052,-3.28729062326763,-3.00216210147741,-2.58447355236299,1.00255363790481,1200
"loglik[144]",-2.60053530266414,0.251718366362238,-3.17059468128669,-2.75120579647541,-2.57028002859163,-2.41678124988673,-2.20167259082432,1.00131525749888,4800
"loglik[145]",-9.04398595901093,1.15244606538909,-11.5099674718604,-9.76817726982714,-8.95937778662202,-8.24301867802524,-7.00369144789348,1.00098204852109,15000
"loglik[146]",-2.13598522334795,0.0957180895620782,-2.35134761531662,-2.19150369031216,-2.12689709732995,-2.06969893589644,-1.97391333637522,1.00157677530557,3000
"loglik[147]",-2.46128543749766,0.084959165412995,-2.64226536875225,-2.51149897374126,-2.45550103538304,-2.40272688647853,-2.3129726560021,1.0011723513449,7300
"loglik[148]",-3.92428779702495,0.426308462736938,-4.8594980740007,-4.18801960061297,-3.89103449172814,-3.62674677170443,-3.1826228988632,1.0011064769876,9600
"loglik[149]",-2.67021492894095,0.226095633741727,-3.17907529047909,-2.80376478143394,-2.64381810952356,-2.51044794328683,-2.29601940095457,1.00098448405851,15000
"loglik[150]",-3.42390026246739,0.236981485736953,-3.9536129183016,-3.56672144770286,-3.40492438641275,-3.25633287246218,-3.02439423912824,1.00099623613729,15000
"loglik[151]",-3.05812647319111,0.238216280533486,-3.59611797296243,-3.19761156743033,-3.02863130892462,-2.88580232814289,-2.67886028716465,1.00094037789591,15000
"loglik[152]",-5.18165231359897,0.598182180609215,-6.46859300527317,-5.55800593841942,-5.13809907068197,-4.76633504042388,-4.11343883259684,1.00106178295676,12000
"loglik[153]",-3.08044132102474,0.303188000376661,-3.7503073828433,-3.2600169162635,-3.04826183912733,-2.86756124953974,-2.5759507699289,1.0010288162504,15000
"loglik[154]",-2.80282024714201,0.071897925190314,-2.95119325910444,-2.84876124696888,-2.79976277952277,-2.7541591683548,-2.66989114073674,1.00102272812744,15000
"loglik[155]",-2.59496641353575,0.0911042259752839,-2.80047826147077,-2.64605862558852,-2.58584255501134,-2.53309236925121,-2.44053515547247,1.00102327984098,15000
"loglik[156]",-5.95095300100135,0.70300888991572,-7.4789300556743,-6.39508235021325,-5.90292228566695,-5.45660000274217,-4.70490433451663,1.00097031984995,15000
"loglik[157]",-4.25596219207766,0.491004176168749,-5.32758332803266,-4.55830564195228,-4.2102643347266,-3.91548365654719,-3.40473081034099,1.00101969003303,15000
"loglik[158]",-2.80488803012621,0.0732886152914607,-2.95842579942296,-2.85113242449385,-2.80196757066079,-2.75499689807342,-2.67047271629969,1.00107611672845,11000
"loglik[159]",-2.57509708590509,0.0792834712920915,-2.74523567766725,-2.62287135560544,-2.57025497120692,-2.52107744874394,-2.43359852571539,1.00105622420565,13000
"loglik[160]",-4.03538642822938,0.443802696129991,-4.99398719801296,-4.30748247068667,-4.00183702065722,-3.72349894218074,-3.26178972586075,1.00105321038243,13000
"loglik[161]",-2.26007008011651,0.127393230313841,-2.54977082730343,-2.33390580527238,-2.24702677598717,-2.17093235966087,-2.05128621149256,1.00109175197747,10000
"loglik[162]",-3.63614414305997,0.2767742204804,-4.24726110435109,-3.80117348535085,-3.6066187855479,-3.44267076105692,-3.17628603669641,1.000907060098,15000
"loglik[163]",-2.85158259265376,0.182640290839371,-3.27435372191671,-2.95659264788518,-2.82956194694876,-2.72007874006109,-2.56197001313403,1.00095337972679,15000
"loglik[164]",-2.09843850577438,0.0867939975713798,-2.27852384752722,-2.15346087851335,-2.09410435168708,-2.03813836786162,-1.94164222876071,1.00124305660394,5800
"loglik[165]",-2.70705324522959,0.132064812754589,-2.99720932602894,-2.7864277453258,-2.69571015577913,-2.61447009904258,-2.48133294833053,1.00172348328423,2400
"loglik[166]",-3.24655170408911,0.215137642501254,-3.7409981336216,-3.3714526119917,-3.21845609266975,-3.09410360628195,-2.9054888887624,1.00173430086597,2400
"loglik[167]",-2.27307312907039,0.13400025368348,-2.56324740172812,-2.35683599244781,-2.26053591602542,-2.1789862119185,-2.04289378720649,1.00228421408208,1400
"loglik[168]",-2.58164832415868,0.0866268410332626,-2.76609567765012,-2.63439465179364,-2.57766843265219,-2.52288376092635,-2.42619452235235,1.00177755240636,2300
"loglik[169]",-2.8680327685706,0.104405306398177,-3.11077380754167,-2.92624297697319,-2.85849753611509,-2.79689669761142,-2.69222459029863,1.00155857912118,3000
"loglik[170]",-2.27461991736969,0.134810437833129,-2.57048330489049,-2.35881898847233,-2.26282998424129,-2.17936332536536,-2.04208001606234,1.00259720472851,1200
"loglik[171]",-2.62765422015644,0.108608462387697,-2.86454865327798,-2.69433718842458,-2.61934421441922,-2.55137662303135,-2.43872006916162,1.00179832951039,2200
"loglik[172]",-3.27846781720377,0.221734325349523,-3.79207985296038,-3.40559404489092,-3.25013773680625,-3.12157572172671,-2.92614448420162,1.00196940167014,1900
"loglik[173]",-2.09217676972945,0.0844122218205436,-2.26816914872226,-2.14575970760311,-2.08860220797208,-2.03353631904294,-1.93751005935447,1.00138783720308,4100
"loglik[174]",-2.77346515767085,0.14766980274487,-3.0997046257567,-2.86440613437119,-2.76098379623642,-2.66958879349831,-2.52182825436881,1.00213879658883,1600
"loglik[175]",-4.06876953985531,0.383517246288238,-4.93190518205682,-4.29936422350378,-4.02980233625149,-3.79377555879476,-3.43127914318572,1.00176679982757,2300
"loglik[176]",-2.53257862780968,0.108180441294992,-2.80264758903316,-2.58475775975437,-2.51445791912731,-2.45866794971346,-2.373165411451,1.00125305189455,5600
"loglik[177]",-2.33674618988972,0.0737607233960549,-2.49712294813829,-2.37976995701331,-2.33133304395691,-2.28670370491693,-2.2100882933205,1.00104447015267,14000
"loglik[178]",-2.84375929162546,0.182931554502366,-3.24228052330137,-2.95684637418061,-2.82809433366306,-2.71308452312521,-2.53605977524837,1.00124082605066,5800
"loglik[179]",-2.96433580544527,0.164376003314998,-3.35153883668546,-3.05689889670929,-2.94017446534043,-2.84576597321396,-2.71423886340796,1.00107171555481,12000
"loglik[180]",-2.64017237144071,0.157166147891976,-3.0238303928383,-2.72341284562282,-2.61260101488814,-2.52881869968723,-2.4115503102393,1.00129736423086,5000
"loglik[181]",-2.39293601185062,0.0955934831074424,-2.61882275489429,-2.44565148517358,-2.38203105092211,-2.32687745425089,-2.23911788207704,1.00117341747544,7300
"loglik[182]",-2.60299119234463,0.120958465574407,-2.87723358861107,-2.67346366332689,-2.58764649395853,-2.51707380592153,-2.40967961805986,1.00121743925614,6300
"loglik[183]",-2.76729412290903,0.104316353680843,-3.00719586929675,-2.82775421413861,-2.75382539065136,-2.69359747593505,-2.6002831978224,1.00107886446874,11000
"loglik[184]",-2.8840380575469,0.232487626619346,-3.4218276695143,-3.01781539417465,-2.84956705508151,-2.71645784739908,-2.52529556703243,1.0013649063799,4300
"loglik[185]",-2.32458364060877,0.065601328654043,-2.45920633824602,-2.36610255319365,-2.32231820361321,-2.2797283728723,-2.20503151349854,1.00109696430819,10000
"loglik[186]",-2.55044897247291,0.100214508000229,-2.77755110792887,-2.60857851836535,-2.53916266863149,-2.47932622899391,-2.38837995626736,1.00129695897747,5000
"loglik[187]",-2.69791972358241,0.0678373095580325,-2.84116123549663,-2.7395928879833,-2.69482898125276,-2.65174653486233,-2.57728476118376,1.00100761578406,15000
"loglik[188]",-2.83145591586877,0.206287811005857,-3.30253640204206,-2.9546413971253,-2.80594470973649,-2.68277390774895,-2.50019679239991,1.00114892389868,8000
"loglik[189]",-4.04827918053839,0.381062288586568,-4.83730045560291,-4.30068390919811,-4.02691504270422,-3.77972610051804,-3.35966945117618,1.00105459556248,13000
"loglik[190]",-2.88503581049213,0.1395475481026,-3.21905790715924,-2.96190959694044,-2.86344246543493,-2.78610168381268,-2.67526965936643,1.00103044470806,15000
"loglik[191]",-3.30626082974413,0.409626064316859,-4.20889345273919,-3.5611620753864,-3.26938903290215,-3.01136990307981,-2.61027252110049,1.00335120240577,820
"loglik[192]",-2.46068289423013,0.134593574015124,-2.79744863756233,-2.5283090111629,-2.43227053916523,-2.36430763697736,-2.2770871582792,1.00261010921375,1200
"loglik[193]",-2.86907821542188,0.197377857607837,-3.34286853451051,-2.97983381901845,-2.83559715249403,-2.72289599961175,-2.58493302394285,1.00292465839794,990
"loglik[194]",-2.68673654015135,0.264843507855613,-3.27933040674714,-2.8454891411201,-2.66143695675993,-2.49369928250743,-2.25349791855545,1.00364128683894,730
"loglik[195]",-2.41817904799328,0.0665072804844127,-2.57692085263403,-2.45246336964691,-2.41050249382499,-2.37382782387604,-2.31068797017912,1.00245121518562,1300
"loglik[196]",-2.66093166176388,0.0688843944117911,-2.82935346882435,-2.69507856912626,-2.65242268115016,-2.61527124020156,-2.55171740113935,1.00238789635797,1300
"loglik[197]",-2.15837618669589,0.0985847744741948,-2.40723605311151,-2.20583541994209,-2.13909184237389,-2.09024920095735,-2.01800608133858,1.00351806442274,770
"loglik[198]",-2.69447689408598,0.192106552774063,-3.14733297735037,-2.80441923205151,-2.6668371745066,-2.55313308509594,-2.40507634780415,1.00320170253287,870
"loglik[199]",-2.87776082751312,0.175570830857847,-3.28955129939656,-2.97967740442278,-2.84851655587326,-2.74661188911954,-2.62015524570768,1.00271178243334,1100
"loglik[200]",-3.12003259965917,0.347005039031195,-3.87624221498109,-3.33730507602975,-3.09141284379214,-2.8682893316962,-2.52795641523982,1.00331916514316,830
"loglik[201]",-2.42252067950539,0.0634526783886443,-2.57046286197511,-2.45679405843724,-2.41581625259676,-2.38036851920928,-2.31730839721111,1.00172076006075,2400
"loglik[202]",-2.68511517561426,0.0802608835538548,-2.8845470204944,-2.72245080926215,-2.67268484224653,-2.63184974410423,-2.56616176026754,1.00270335046063,1100
"loglik[203]",-2.11725241663713,0.0674004390899608,-2.25986778924928,-2.15874682081215,-2.11351736344976,-2.07161661851079,-1.99447378105719,1.00116832270341,7400
"loglik[204]",-1.9302194646632,0.0879590368886415,-2.13205394221363,-1.98054651153191,-1.92069016177711,-1.869762876822,-1.78594796448165,1.00131161056738,4800
"loglik[205]",-2.75437164620682,0.171487628870718,-3.15570742895037,-2.85131388528579,-2.73186310347809,-2.63285545054392,-2.48407787178012,1.00093013089537,15000
"loglik[206]",-2.11872117641008,0.0667159818652936,-2.26017860380155,-2.15959849948825,-2.11566734387028,-2.07328093538197,-1.99788152021088,1.00114102734745,8300
"loglik[207]",-2.13408105755723,0.152947266497282,-2.47757433204545,-2.22430095300557,-2.11619184338599,-2.02531074513527,-1.88549744067354,1.00109127545406,10000
"loglik[208]",-2.5880732240761,0.119034112070012,-2.86851113809812,-2.64991346502982,-2.56951656553273,-2.50592921363559,-2.40751974905965,1.00108983249421,10000
"loglik[209]",-2.11563248356342,0.0859758466681602,-2.30918514694311,-2.16397534206304,-2.10802798462631,-2.05780770232599,-1.97072646049935,1.00100985152433,15000
"loglik[210]",-2.08453130271888,0.157166992307349,-2.44842488044441,-2.17577206469125,-2.06397652548149,-1.97201865255296,-1.8346024981086,1.00095795902209,15000
"loglik[211]",-3.62114053716368,0.374974661833399,-4.44490303395582,-3.84741919453567,-3.58692823992448,-3.35220912544069,-2.99428934156274,1.00094487032793,15000
"loglik[212]",-2.09768715767361,0.0824249529417805,-2.28040566929998,-2.14460309417294,-2.09125615935456,-2.04167458026995,-1.95562387231143,1.00107246312638,12000
"loglik[213]",-2.70299510136546,0.298003996673345,-3.36896463549943,-2.87823263278938,-2.67502442474045,-2.4935298330354,-2.2020727802295,1.0010130588318,15000
"loglik[214]",-2.99374520692641,0.254351311075148,-3.56954498761748,-3.14030313495103,-2.96266671944718,-2.81338421765898,-2.58234936054857,1.00106339940689,12000
"loglik[215]",-2.62811863903904,0.169971115415313,-3.0442732813145,-2.71852531249782,-2.59601845478862,-2.50564302854488,-2.3882159500403,1.00180627572189,2200
"loglik[216]",-2.32158199359689,0.0822837712041075,-2.51712463648561,-2.3641763977253,-2.31064334055834,-2.26590723523328,-2.19305181838154,1.00163454472788,2700
"loglik[217]",-2.76140355295484,0.195231049862427,-3.2115242344381,-2.87348990544737,-2.73652153670989,-2.62136945242624,-2.45633528157309,1.00115341233052,7900
"loglik[218]",-2.69733689603171,0.192863295548085,-3.16361439474501,-2.80452212150698,-2.66358052319206,-2.55672409424662,-2.41566268657071,1.00155875454911,3000
"loglik[219]",-2.33781584280791,0.0875177687245767,-2.54449498938045,-2.38283365138765,-2.3258630745629,-2.27836074435578,-2.20161226429173,1.0014625145857,3600
"loglik[220]",-2.5753195145801,0.132186160789551,-2.88946213791382,-2.64590937222535,-2.55347309680656,-2.48172236993018,-2.37829125370133,1.00102662962621,15000
"loglik[221]",-2.56422686787204,0.135747297544765,-2.9007058633365,-2.63153367296622,-2.53751308338645,-2.46998145535059,-2.37489962950242,1.00158139522324,2900
"loglik[222]",-2.31099515262093,0.0680051344323806,-2.45838583857541,-2.35079616055533,-2.30605634275955,-2.26526847795879,-2.19350647315778,1.00108144399401,11000
"loglik[223]",-2.55056952855917,0.118124904921412,-2.83297322518563,-2.61280612809629,-2.53194414624784,-2.46791090731878,-2.37293733634378,1.00111860114667,9100
"loglik[224]",-2.58323729713437,0.135250118422468,-2.91557877418051,-2.65014180565604,-2.55722257298369,-2.48899777160338,-2.39418956641978,1.00129097034573,5100
"loglik[225]",-2.37118875078059,0.0967616051232566,-2.59857504151323,-2.42276138498048,-2.35755794379492,-2.30548683041705,-2.21958733766096,1.00162927035589,2700
"loglik[226]",-2.75706404185551,0.186280480142727,-3.18542027523447,-2.86434132673504,-2.73400870857832,-2.62269615323611,-2.46530059929117,1.00107269171189,11000
"loglik[227]",-2.95237480530264,0.108349671030655,-3.1990484358597,-3.01003363874475,-2.9405051225261,-2.87991914894854,-2.77523347900096,1.00101565940381,15000
"loglik[228]",-2.51996416555284,0.126911534424895,-2.81862060577882,-2.58593800074607,-2.50236486935404,-2.4334557682375,-2.32180819632555,1.00125602194171,5600
"loglik[229]",-2.35677415767749,0.146296726437499,-2.69894007720035,-2.43329219191258,-2.33492414310952,-2.25698921645645,-2.13552591547899,1.00111106165353,9400
"loglik[230]",-2.94801729549351,0.0997021421284021,-3.17091364789673,-3.00380394514738,-2.93950069332479,-2.88078488459082,-2.78090984130142,1.00148073196592,3400
"loglik[231]",-2.1403831240144,0.143814740132303,-2.48318021076278,-2.2137975400048,-2.12019638458337,-2.04303347389531,-1.91517397502809,1.00107768000094,11000
"loglik[232]",-2.02491363026148,0.10441676798102,-2.24568827026134,-2.09044851600246,-2.02056543618535,-1.95223206031281,-1.83221373182747,1.00089902031848,15000
"loglik[233]",-2.68232452348782,0.29693009114642,-3.35233408619386,-2.86016655064601,-2.65456012748519,-2.4685432954242,-2.1883225833143,1.00115811248553,7700
"loglik[234]",-2.49590080036267,0.175620453742231,-2.90645951299863,-2.59197968325007,-2.47196805189006,-2.37149249483307,-2.22239684001205,1.00091517708796,15000
"loglik[235]",-2.06962565478376,0.104428506712401,-2.29221669985395,-2.13344198846815,-2.06289628829204,-1.99897022137118,-1.88419071795091,1.00126349593996,5500
"loglik[236]",-2.05955663988609,0.0998637316972684,-2.27142062166206,-2.12097534990011,-2.05418329155574,-1.99195122217651,-1.87976215852505,1.00104957140988,13000
"loglik[237]",-2.40631829918824,0.107457172889131,-2.64305947888837,-2.46844323559375,-2.39835822664466,-2.33331670644848,-2.22211279575697,1.00096335415451,15000
"loglik[238]",-2.00617287870137,0.109239386084867,-2.23417950131476,-2.07466350008202,-2.00132567096746,-1.93251450114514,-1.80351846124351,1.00098425280733,15000
"loglik[239]",-2.44194015429471,0.260099195904759,-3.03971197063196,-2.59058992406027,-2.40344519073871,-2.25735793741204,-2.0414912728123,1.00139803079745,4000
"loglik[240]",-2.37539208336655,0.133091912517954,-2.67916722404625,-2.45091380811366,-2.36210240276924,-2.28500420871756,-2.15173083344749,1.00100014007912,15000
"loglik[241]",-2.04075362778909,0.129392980710524,-2.32943503678873,-2.114887500843,-2.03090841306548,-1.95208652225856,-1.81745335831167,1.00105209396762,13000
"loglik[242]",-2.31388821520631,0.222883001599123,-2.83018925711057,-2.43836224292081,-2.27973637421249,-2.15631021129248,-1.96868319034678,1.00118312789192,7000
"loglik[243]",-2.4632131631482,0.175584701671666,-2.88317162539699,-2.55406476666733,-2.4368792044238,-2.34382199268135,-2.19175573970348,1.00093057580098,15000
"loglik[244]",-4.3895647077172,0.512450476009092,-5.48590054134564,-4.70523253732951,-4.35031091329897,-4.03011217284786,-3.50661938650686,1.00091418268259,15000
"loglik[245]",-3.89852372703848,0.4424978730123,-4.85980172972512,-4.172180660769,-3.865371524445,-3.59068596362613,-3.11162919872014,1.0009060983205,15000
"loglik[246]",-2.91601245596076,0.131660296540019,-3.22351458325227,-2.9863811851651,-2.89820215540437,-2.82319275008679,-2.71559729488089,1.00091191182003,15000
"loglik[247]",-3.05786315956056,0.283805673001745,-3.70533564444173,-3.22534325355088,-3.03042724213191,-2.85624676226871,-2.59118250246205,1.00094970776423,15000
"loglik[248]",-4.27116312312207,0.491933456011769,-5.33498242956165,-4.57387520551185,-4.23179889125512,-3.93032484188974,-3.42339926525679,1.00090907447261,15000
"loglik[249]",-2.18185666706415,0.113894353812466,-2.45021446875442,-2.24459846111764,-2.16700004871273,-2.1022501636344,-2.0031974146596,1.00138989394143,4100
"loglik[250]",-2.76787537867045,0.0691451104265567,-2.91759063236871,-2.80984858070385,-2.76352194763646,-2.72161099258024,-2.64610143732249,1.00153870614098,3100
"loglik[251]",-2.45022812008329,0.110423907401426,-2.72163295389709,-2.50694263154945,-2.43286434671366,-2.37431030071531,-2.28371464476598,1.00161205763537,2800
"loglik[252]",-4.62293127366329,0.544952049482377,-5.79521344582237,-4.95995399451504,-4.58182022608691,-4.24010390546833,-3.68258342761656,1.00093646198775,15000
"loglik[253]",-2.9363115378002,0.288023723425427,-3.5893798618063,-3.10850248982204,-2.90722748800331,-2.73681302907698,-2.44104096971088,1.0010640708335,12000
"loglik[254]",-2.80573043567878,0.0893011911590368,-3.01525690092782,-2.85429656066969,-2.79537413438123,-2.7446148505095,-2.66058723477404,1.00149978230958,3300
"loglik[255]",-2.4049699068811,0.0841615964491759,-2.59901872837987,-2.44998099774763,-2.39611675709364,-2.34779625388569,-2.26779917250957,1.00164728049702,2700
"loglik[256]",-2.287040037786,0.113280839028635,-2.55276663070095,-2.3461388595067,-2.27027532524515,-2.20931040743828,-2.11591146222898,1.00152014998527,3200
"loglik[257]",-2.94218169480031,0.289708925955771,-3.58761048156531,-3.1165640478228,-2.91288344121007,-2.74064340455609,-2.44188681355675,1.00095284851325,15000
"loglik[258]",-2.78727378552927,0.0784796829397423,-2.96444020826914,-2.83168941890398,-2.78079391708749,-2.73381805799972,-2.65401673896749,1.0014665334061,3500
"margR2",0.849855897081266,0.072660955388627,0.637711194612064,0.851128132509761,0.869355967694604,0.876756249023085,0.921644979328141,1.00874511737479,2600
"res[1]",-1.58805308047574,0.719604688404092,-2.98850921092069,-2.07380330084551,-1.58377255747749,-1.10208417686617,-0.193747593022217,1.00090119684453,15000
"res[2]",4.03352170860628,0.913359373653153,2.20353476817592,3.43155667759373,4.0509964159603,4.63844295492821,5.81393585883373,1.00099781228373,15000
