"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"res[132]",-2.30437851142504,0.840507007727679,-3.96764948534491,-2.86934605723241,-2.30291478679555,-1.74717566332811,-0.646347353656048,1.00097360111565,15000
"res[133]",-1.71508984638293,1.04786581808928,-3.78613961276898,-2.4153229671981,-1.70787020191068,-1.00722882140493,0.340339713253753,1.00104555641329,14000
"res[134]",0.340322141783877,0.753725519597029,-1.15656773495838,-0.161073171871754,0.339692480334644,0.843819869447131,1.81835326176428,1.00094525688393,15000
"res[135]",2.20357379259329,1.00937238843877,0.228020106196002,1.52462791002189,2.1839440697148,2.88055411852594,4.1795699707016,1.00092524841696,15000
"res[136]",-5.74649085300867,1.00236756870553,-7.72069263680488,-6.42706151091314,-5.73982906117056,-5.06339170014159,-3.77499916934767,1.00123791196474,5900
"res[137]",7.15453947871379,0.89092804846774,5.40167108280141,6.54873381337692,7.16362737884923,7.75780401192098,8.8948809676506,1.00108947876524,10000
"res[138]",-0.954622380478011,0.821090222415321,-2.55834655105295,-1.51362538482904,-0.958072822287154,-0.406683727806271,0.663622964310614,1.0013798631302,4200
"res[139]",0.852876218207631,1.2412874713655,-1.56278055746608,0.013461467258816,0.832821898907053,1.68764873603202,3.31606469393361,1.00119358210515,6800
"res[140]",-3.71965673090881,0.791541152358039,-5.19086060100999,-4.25600653830328,-3.74613594729152,-3.20496932874127,-2.09138450467089,1.00092701721824,15000
"res[141]",3.98451656893026,0.779926625430774,2.51199368703875,3.45044934797433,3.96268680500861,4.49622870756282,5.58215547619373,1.00098320818,15000
"res[142]",-1.11800765878882,0.840860525912432,-2.70623087410329,-1.70419636486317,-1.13011668584089,-0.568305117987103,0.616803198487257,1.00129462585439,5100
"res[143]",-5.20784677303332,1.162373817975,-7.43125432868087,-6.00549426259844,-5.22974338587628,-4.43494527401255,-2.86949458692027,1.00119726509504,6700
"res[144]",-0.541324391731885,0.768309707739393,-1.96376096772785,-1.06782345320604,-0.569505517121026,-0.0360438290333391,1.01964958497039,1.00119959791809,6600
"res[145]",-8.66311603573794,0.903407212173666,-10.4034506977074,-9.27951881336022,-8.671595812991,-8.06795066385829,-6.86641775491836,1.00144128780152,3700
"res[146]",1.38024553334326,0.701781649635121,0.0410931253155964,0.907609105833268,1.36305478521149,1.84676039741243,2.79848148405,1.00110108573671,9900
"res[147]",-1.86210739332851,1.04243151154246,-3.82299163505656,-2.57663153418936,-1.89503211561065,-1.18022478773628,0.263350231378094,1.00117071167084,7400
"res[148]",4.48377420214,0.793214777232555,2.91158755324975,3.95197766063965,4.49400748242099,5.02941145872562,6.01695756780676,1.00169359291736,2500
"res[149]",-3.57940693780115,0.595872303501251,-4.76057610965074,-3.97751104933475,-3.56994819587566,-3.17825772392763,-2.41250112099645,1.00142548122527,3800
"res[150]",6.23938887720857,1.24184493639247,3.74544352614092,5.4194373247864,6.27254620857265,7.0934587734832,8.60310851245397,1.00196426114894,1900
"res[151]",-3.16266543266133,1.1345715283547,-5.4144513452183,-3.90382036976854,-3.15934582077241,-2.39418522508594,-0.985651324133688,1.00170921539978,2500
"res[152]",5.74988455357021,0.855569935413559,4.04416307131456,5.17513464424285,5.76044364943398,6.33103116682893,7.39223155041373,1.00141138242442,3900
"res[153]",-3.69659723234549,0.590096634069899,-4.8860191365532,-4.082798871976,-3.68435093954778,-3.30680226195656,-2.56085575292425,1.00133075025517,4600
"res[154]",0.619806044574308,1.17168043514764,-1.74128101929039,-0.147256792955128,0.638630591593127,1.42581905571886,2.85269577128901,1.0015829627162,2900
"res[155]",0.797635565510838,1.20478405462721,-1.60209079647186,-0.0050839309839219,0.82822213840436,1.61631046650571,3.10547345310198,1.00195293131428,1900
"res[156]",8.30704093637804,0.757197085780564,6.7715367482253,7.80609990252003,8.31416239070081,8.82362337588244,9.76854998413837,1.00173704955282,2400
"res[157]",-6.00345305360462,0.596803181943834,-7.17254235536096,-6.39673516726254,-6.00099927498787,-5.60665102061293,-4.84470800425142,1.00133772070235,4600
"res[158]",-0.167969201604931,1.16794739870663,-2.49802567571273,-0.935238403286759,-0.135890907119919,0.623930928587511,2.04770511572005,1.00201269782344,1800
"res[159]",-0.88735260470661,1.29349519795114,-3.48452058272386,-1.75866536232217,-0.855082424044568,5.53139957357729e-05,1.54919019312512,1.00225565477857,1500
"res[160]",4.84321476081256,0.775490870650357,3.28920582310694,4.32973739082416,4.85314962751769,5.36974564638837,6.34030392825825,1.00143062645015,3800
"res[161]",1.64908329736633,0.620076540756561,0.428143263092315,1.23339382182176,1.65976046216016,2.06817437450594,2.83760651176279,1.00114219536563,8200
"res[162]",-6.37202668543013,1.22234939572929,-8.78463452736375,-7.19593536640882,-6.36231652190148,-5.54592674020802,-3.99350346868837,1.00119121743493,6800
"res[163]",2.85114280141862,1.24406339376268,0.354488618146953,2.02442410945968,2.8721630255588,3.70763423941208,5.2248044545885,1.00210218879379,1700
"res[164]",-0.425383546494651,0.538732198368877,-1.44745274151849,-0.786691278039237,-0.44069276899117,-0.0771016896856906,0.674608804222818,1.00198859792876,1800
"res[165]",-3.45236563264739,0.886790382769413,-5.19906965109388,-4.03876875778203,-3.45481914883941,-2.8668542165086,-1.68201165239476,1.00143495173704,3700
"res[166]",4.71054355865655,1.29604939236327,2.18593519057252,3.84163462063967,4.71048523317211,5.56877117708722,7.24747077412815,1.00114970273264,8000
"res[167]",-1.99604470547799,0.529372385789938,-3.00429527646311,-2.35879919004168,-2.00514083324697,-1.65182881563372,-0.91919134853449,1.00181055809215,2200
"res[168]",0.246010455421329,0.868724482385776,-1.44988438816315,-0.33728240564205,0.245421337155371,0.818854019162153,1.94893200248595,1.00128177574443,5200
"res[169]",-0.639243725516022,1.19799893547533,-2.99669064400505,-1.44890635802348,-0.632335202866376,0.153650429157125,1.71206065895537,1.00109196419087,10000
"res[170]",-1.70710594889191,0.53646233457776,-2.7307826781349,-2.06556069065402,-1.71540199907803,-1.3616832397725,-0.608814909410963,1.00163815830614,2700
"res[171]",-2.6995457907312,0.849196947277066,-4.36208986668052,-3.27491989335137,-2.70191380114223,-2.13692303041297,-1.00206360700174,1.00128175514831,5200
"res[172]",4.86480425549756,1.31783054748177,2.28151023081214,3.979960572047,4.86351130293208,5.73422860398237,7.46421129147284,1.00159495599656,15000
"res[173]",-0.564546646009594,0.528323847168221,-1.580200752184,-0.918447757286959,-0.573029889600448,-0.222215093206573,0.49956945911059,1.00183028559124,2200
"res[174]",-3.9082067786734,0.843552416719786,-5.57866511766193,-4.47106351846114,-3.90907588849418,-3.34606408499186,-2.23941521343372,1.0014361145023,3700
"res[175]",8.63493562096165,1.28773995131337,6.09209636460959,7.77987580033615,8.63877756000791,9.48868759249903,11.1375077308281,1.00106693284819,12000
"res[176]",-2.06975973212625,0.970020044752598,-3.93195029399359,-2.72738447500954,-2.07156688844728,-1.42062377081414,-0.154207325886881,1.00097250631312,15000
"res[177]",0.692171985148857,0.829054141643997,-0.884654410557428,0.117667429147073,0.682811081365649,1.25867917639531,2.30891381342124,1.00125092575323,5700
"res[178]",-2.83616799637162,0.83480468953445,-4.44761695859375,-3.41256754701148,-2.85265048203701,-2.25857004942907,-1.17708283544996,1.00099493360781,15000
"res[179]",4.43447291439314,1.16109246423013,2.18441571359322,3.64814928730708,4.43646087791083,5.22122838145869,6.71301961979881,1.00108576389957,11000
"res[180]",0.74358699356711,0.968581300659907,-1.10196553585843,0.0765933801975294,0.730335532690759,1.39073842703501,2.67689544098287,1.00111938624519,9100
"res[181]",-0.239751819609053,0.911308166416157,-2.0138819665983,-0.866929683125377,-0.242009319703186,0.382405490724214,1.55504580908741,1.00127262468399,5400
"res[182]",-1.78081754592504,0.99418486078821,-3.71414616131939,-2.45926250103654,-1.78455155682477,-1.10986595376726,0.203943929804648,1.00121495048672,6300
"res[183]",-2.17708041365532,1.17414704403062,-4.46933992740169,-2.97301073535903,-2.17303394701088,-1.37787768783024,0.152641757660533,1.0009734598013,15000
"res[184]",4.95953740381517,1.11901921027919,2.80334264254231,4.20467337962286,4.93716781817768,5.69960545232738,7.20978239827128,1.00116565785028,7500
"res[185]",2.12680300028439,0.954375846780543,0.308618866532145,1.47129498822384,2.11382199691259,2.76573440721427,4.03409618644285,1.0014974902678,3300
"res[186]",-0.951037186777748,0.92974906990677,-2.75802486438289,-1.58763969910214,-0.953359498458891,-0.332276507600049,0.902173967691957,1.0011036924042,9800
"res[187]",2.05763332615106,1.17922794212831,-0.235219917807468,1.26273942634704,2.05716704532993,2.83824332245569,4.3857626704722,1.00093329888788,15000
"res[188]",3.46547768451555,0.844036090075693,1.85263324082024,2.88363223379016,3.45567702979475,4.03560721357476,5.13949828406869,1.00125355914505,5600
"res[189]",-7.05064643590691,0.918941621502597,-8.82619135174502,-7.67276211375231,-7.05991494425671,-6.4286947977425,-5.22297260148352,1.00111255924681,9300
"res[190]",2.85284349775385,1.17680979104251,0.52355547374223,2.07546552614261,2.86418584704813,3.64207113776369,5.15946162289727,1.00111287810234,9300
"res[191]",5.12058795685097,0.740377305540177,3.62810511538837,4.62643787047463,5.13294756092633,5.62625795785867,6.54925749745215,1.00201503703733,1800
"res[192]",4.44444570654333,0.953348345041546,2.53736033739251,3.82196298511285,4.45226508074188,5.09254842163249,6.26141037239132,1.00148361279911,3400
"res[193]",-2.49106385361892,1.31290564756211,-5.11239560140458,-3.35557228878245,-2.47910112002875,-1.60399469165836,0.0520688865480893,1.00149741196816,3300
"res[194]",2.50729381397845,0.707741512655854,1.08488806604083,2.02590389437586,2.52003574283553,2.99485366323855,3.86724543651199,1.0027793284597,1100
"res[195]",0.904959708651941,0.921040994205891,-0.932547540666082,0.29722149199103,0.914968416981811,1.52592650019931,2.69644813506907,1.00207573283786,1700
"res[196]",-0.672230973239292,1.24389129171453,-3.18010894268661,-1.49082813947118,-0.658503303813227,0.160424179581497,1.73903845597114,1.00193910777171,1900
"res[197]",-1.42334628914097,0.691787010879925,-2.79800143632001,-1.88861585882908,-1.40589661910034,-0.947990196631977,-0.102835251703729,1.00244385167949,1300
"res[198]",5.05923286161956,0.943057404985881,3.17649671479155,4.42525776896707,5.07277495607682,5.69922566296037,6.84311328612176,1.00188968019098,2000
"res[199]",4.26652969671772,1.29619418935084,1.66979193094367,3.41453240648038,4.28289364941821,5.14184988000781,6.76514490348249,1.00165258060106,2700
"res[200]",4.69252601720245,0.727508333786101,3.24915379675396,4.20204517684292,4.69970113455366,5.18976426161375,6.08431490095862,1.00246162147831,1300
"res[201]",1.75591815267446,0.949989601995089,-0.131174169560201,1.12451608311991,1.76530414383755,2.39999753525768,3.57702376891327,1.00198275627841,1800
"res[202]",-0.425344857662754,1.33491992284836,-3.10593988334067,-1.30760681224735,-0.406177770911412,0.476019361499304,2.15017752087202,1.00178774705668,2300
"res[203]",-0.119853651006096,0.743570818477053,-1.60810864038252,-0.606410152709373,-0.107966518280726,0.380472799587103,1.3089778752926,1.00157134241407,3000
"res[204]",1.46897119388117,0.54864466211946,0.389099129622221,1.10546245364635,1.46951305361372,1.82535002454973,2.55627896358427,1.00122670136619,6100
"res[205]",1.18351030585356,0.989593262300947,-0.746947469369981,0.529559126386104,1.18308078699621,1.83405813320356,3.1542664693247,1.00102290470237,15000
"res[206]",0.217466916940341,0.756572892078328,-1.2976464582402,-0.280005975340027,0.226504102739597,0.730890896718488,1.67924160585948,1.00154914766875,3100
"res[207]",-0.867636370955416,0.538480634687037,-1.92054721471188,-1.22417188490704,-0.867627764432335,-0.515419470007707,0.193078241185544,1.00119705874048,6700
"res[208]",-0.671626656508814,0.995081923149058,-2.60212105621657,-1.33125467606662,-0.678742507044447,-0.0295701235927961,1.32812389325255,1.00108481975547,11000
"res[209]",-1.1098661838687,0.745247701026602,-2.59673036907817,-1.60272901478102,-1.09798506831349,-0.610332983388968,0.338387986980846,1.00177765794694,2300
"res[210]",-1.03473284303063,0.549790291885753,-2.11584072355162,-1.40123915313848,-1.03966724363549,-0.679869939677621,0.060454432719974,1.00136846288307,4300
"res[211]",4.17115754994861,0.991964779884879,2.237239436844,3.51779272608683,4.15888504100836,4.82709445780306,6.119317580875,1.00130302971904,4900
"res[212]",-1.04634289604617,0.76221825260897,-2.53321626786835,-1.56024679366315,-1.03509373221318,-0.530739279071367,0.427685414983333,1.00166766074045,2600
"res[213]",-2.73668069495735,0.588572856482647,-3.88480501465162,-3.12863667880637,-2.74053637684589,-2.35250252059624,-1.55697841665375,1.001267404541,5400
"res[214]",1.65007918402437,0.988854496930814,-0.275125159654871,0.987769070471719,1.65111752944769,2.29529146441732,3.61012917119458,1.00127602079542,5300
"res[215]",0.891444755143331,1.07055252206083,-1.13365968524793,0.164896709108792,0.870403506921569,1.59563980635176,3.02953836973442,1.00107197463568,12000
"res[216]",0.90344396838871,0.849577847503756,-0.678488841200642,0.323955978202806,0.877206436258785,1.45684965212552,2.62993983229642,1.00110875666089,9500
"res[217]",-1.93476603161219,0.960297313742676,-3.79697385022618,-2.56742921887116,-1.95588877578857,-1.3231204683723,0.0238543603447048,1.00089878692603,15000
"res[218]",-0.758519719747662,1.03448333270843,-2.72484403211695,-1.45584973874732,-0.778832223382778,-0.0763485640319672,1.307236157315,1.00092607827481,15000
"res[219]",0.702314936368795,0.852403938196122,-0.890666375422616,0.120893841240818,0.674934581212451,1.25709618443013,2.43170205350261,1.00102029900304,15000
"res[220]",-0.586676026731267,0.968982552604625,-2.42704110295598,-1.22394355014161,-0.608397902037545,0.0334245537529458,1.39898390564649,1.00094525160854,15000
"res[221]",0.132036662152185,1.05223125227913,-1.86550919760389,-0.586410386399681,0.113824863783965,0.834444948909768,2.22734377760667,1.001006617433,15000
"res[222]",-0.378608275304645,0.850315357608191,-1.96407238607212,-0.962089363161303,-0.405679612825583,0.175723820980712,1.34822994058846,1.00102753682265,15000
"res[223]",-0.695008169021464,0.9748710402082,-2.58549117258768,-1.3407820154029,-0.716605810062408,-0.0623872163030459,1.2748284708564,1.00091765769826,15000
"res[224]",-3.11906374474362,1.07243311083523,-5.10737261798477,-3.86131233366236,-3.15136333000932,-2.41239397450738,-0.937918550745736,1.00100262686614,15000
"res[225]",1.1311998940426,0.8462964161682,-0.41821691384055,0.548458107140783,1.09510540156767,1.680618440409,2.8680813449658,1.0009372008481,15000
"res[226]",-1.92931898581089,0.961475332251206,-3.79171488421889,-2.56461413114992,-1.95064931858656,-1.31603220961195,0.0480681270135311,1.00095904914442,15000
"res[227]",-0.813588196779885,1.6603266265734,-4.12009872538387,-1.89099722953867,-0.807935797665529,0.27329420382959,2.43425155580378,1.00119088820306,6800
"res[228]",-2.73437191555218,1.17524371776599,-5.05015338129836,-3.52007315735101,-2.74441705719796,-1.95425882761239,-0.432439814712034,1.00114138475482,8200
"res[229]",-2.48258249363036,0.780404596172103,-4.006153445849,-2.99237977518314,-2.49239838004984,-1.9787498905719,-0.911420930020693,1.0010290543264,15000
"res[230]",2.16807500362401,1.66497080577077,-1.16780693786967,1.07781539821385,2.16992392639403,3.27892217730696,5.45003082430899,1.00117104118738,7300
"res[231]",-4.48483956686814,0.848976604040244,-6.15092370616643,-5.04877861943425,-4.47883773554651,-3.91036501039183,-2.83842373621505,1.00100033234945,15000
"res[232]",1.4322562861303,0.750458276569208,-0.048642290389516,0.932344154406644,1.43870497681161,1.93781331498882,2.88529393922415,1.00098593113849,15000
"res[233]",0.100934632272829,0.714121798127287,-1.2860013419032,-0.384760340933443,0.0992351640852718,0.573837628186672,1.51720528960232,1.00100979558414,15000
"res[234]",-3.71673541377072,1.11021932234466,-5.88881589797561,-4.45742885264481,-3.71828027122675,-2.9674192621907,-1.549185147067,1.00090147532498,15000
"res[235]",1.4816957973188,0.759244523895429,-0.0285763733366268,0.975140432745366,1.49445383327922,1.99438549476454,2.92778255378029,1.00091187715341,15000
"res[236]",3.03751133941721,0.686006427281001,1.67413593934123,2.58084244756109,3.04550012838254,3.4924849859138,4.3859401212614,1.00090915009398,15000
"res[237]",-1.24125637455463,1.18884943910665,-3.57328477439166,-2.0305684481487,-1.23760765606428,-0.448888236484592,1.08209545450096,1.00090030034368,15000
"res[238]",0.937590207719752,0.820484376399857,-0.706015210778113,0.403372330494667,0.951505067789981,1.49919832592503,2.50126729455423,1.00095635317127,15000
"res[239]",5.22460815899588,0.719184809744769,3.75456662628367,4.75301651183789,5.23844733613192,5.71350063584987,6.5892135782426,1.00102871614227,15000
"res[240]",-2.35129804255523,1.19977698038487,-4.75932551622419,-3.13578634956977,-2.34214329221627,-1.54511434411226,-0.0456536922748953,1.00102195024111,15000
"res[241]",-0.612894680564721,0.747251322264697,-2.12001080643361,-1.10507332043525,-0.597935540898742,-0.108224408787702,0.817469203477871,1.00092173936654,15000
"res[242]",4.7949970840388,0.701824114587919,3.37702009453867,4.33160857885527,4.80481256361455,5.27081131232682,6.13467524038124,1.00095435411221,15000
"res[243]",0.085330599562672,1.26217853957376,-2.44206649570338,-0.746410369458449,0.0845445621013212,0.937153305288712,2.55963861890157,1.00093399088703,15000
"res[244]",4.43588466970782,0.787304800526473,2.88081627672822,3.90844698411745,4.43189922047136,4.95429090388597,5.99588106562518,1.00090290049395,15000
"res[245]",-5.69387976869945,0.617949480673207,-6.88823422937004,-6.10646316926058,-5.70985941443395,-5.28804450822596,-4.44410976930218,1.00111589709436,9200
"res[246]",3.48784411068723,1.17957292201918,1.17012239224315,2.70598194615508,3.49878646250186,4.26163076159622,5.83275591793596,1.00090057629837,15000
"res[247]",-2.21967384480625,1.04164278633884,-4.23260315052551,-2.93275010251754,-2.22115124327587,-1.52629730841439,-0.190226920890762,1.00091753223191,15000
"res[248]",5.50898068526658,0.724644289641947,4.04520753816089,5.0370274131632,5.51620077226132,5.98755067645733,6.93056442950687,1.00121282847025,6400
"res[249]",-1.00184302849892,0.594521020551377,-2.1695282693458,-1.39045555729545,-1.00556674625262,-0.612855088124796,0.188257982387939,1.00146009240779,3600
"res[250]",0.529349598339329,1.17081749653471,-1.75197535815284,-0.238557437281388,0.533263899808652,1.29501184250783,2.86073861889476,1.00111300246176,9300
"res[251]",1.21183047667036,1.05928789062659,-0.861590314374147,0.492234650685742,1.2052701623946,1.92349532677591,3.29118972935641,1.00094141094563,15000
"res[252]",5.00260877358974,0.772871693006044,3.47376229812759,4.49656517592334,5.00958315077251,5.50763904776953,6.53157459195769,1.00100030589194,15000
"res[253]",-3.5616234803719,0.602899057382972,-4.74144082211794,-3.96261696242524,-3.5749744832253,-3.16873154867798,-2.34954708045877,1.00138489763375,4100
"res[254]",-1.14466790297903,1.17353744509507,-3.45414798450753,-1.91591363230407,-1.13996431731222,-0.379141631912891,1.17993353031227,1.00102319311673,15000
"res[255]",1.77144212978661,1.09418129997879,-0.371425370965355,1.03137280893722,1.77250326221135,2.49804322784392,3.89191190428858,1.0009419856965,15000
"res[256]",0.0989686321460619,0.721565627275628,-1.32407781430037,-0.372823735986763,0.0940166492149679,0.567239661998995,1.52922142487862,1.00122790791574,6100
"res[257]",-3.60918431113782,0.594608913576976,-4.76542771738329,-3.99552736777727,-3.61606334939215,-3.22594521311543,-2.40487292211051,1.00132860226242,4700
"res[258]",-1.0540703408538,1.19036137273731,-3.42078128627106,-1.8372319061584,-1.04686699129852,-0.275892954990454,1.3224379335065,1.00104966376765,13000
"sigma.a",3.74344654095897,4.26339332277918,0.143567067539825,0.791981336630864,2.10605923970723,5.17830807112,15.4810197086573,1.00102075639838,15000
"sigma.alpha",0.189759132769461,0.00874048143702927,0.173514243607212,0.183732712551431,0.189481685758147,0.195513283650991,0.207895413052163,1.0011047112189,9700
"sigma.b",0.103253090713124,0.073013666660086,0.0401483570421682,0.0629805690851363,0.0844358060347347,0.118826792791587,0.281168898524787,1.00168430554007,2500
"sigma.gr[1]",0.191582504157737,0.00906921366003484,0.174834483988143,0.185368463711071,0.191229114589383,0.197459912133589,0.210324519916272,1.00110787959722,9600
"sigma.gr[2]",0.191582504157737,0.00906921366003484,0.174834483988143,0.185368463711071,0.191229114589383,0.197459912133589,0.210324519916272,1.00110787959722,9600
"sigma.gr[3]",0.191582504157737,0.00906921366003484,0.174834483988143,0.185368463711071,0.191229114589383,0.197459912133589,0.210324519916272,1.00110787959722,9600
"sigma.gr[4]",0.191582504157737,0.00906921366003484,0.174834483988143,0.185368463711071,0.191229114589383,0.197459912133589,0.210324519916272,1.00110787959722,9600
"sigma.gr[5]",0.191568234058068,0.00906486566397053,0.174833630242492,0.18536234643152,0.191219733949007,0.197446497311005,0.210307623408903,1.00110793638093,9600
"sigma.gr[6]",0.191568234058068,0.00906486566397053,0.174833630242492,0.18536234643152,0.191219733949007,0.197446497311005,0.210307623408903,1.00110793638093,9600
"sigma.gr[7]",0.191568234058068,0.00906486566397053,0.174833630242492,0.18536234643152,0.191219733949007,0.197446497311005,0.210307623408903,1.00110793638093,9600
"sigma.gr[8]",0.191568234058068,0.00906486566397053,0.174833630242492,0.18536234643152,0.191219733949007,0.197446497311005,0.210307623408903,1.00110793638093,9600
"sigma.gr[9]",0.190967125655247,0.00890636598519353,0.174410457645347,0.184878478784613,0.190657390113618,0.196758565988064,0.20933326814829,1.00110923238737,9500
"sigma.gr[10]",0.190967125655247,0.00890636598519353,0.174410457645347,0.184878478784613,0.190657390113618,0.196758565988064,0.20933326814829,1.00110923238737,9500
"sigma.gr[11]",0.190967125655247,0.00890636598519353,0.174410457645347,0.184878478784613,0.190657390113618,0.196758565988064,0.20933326814829,1.00110923238737,9500
"sigma.gr[12]",0.190967125655247,0.00890636598519353,0.174410457645347,0.184878478784613,0.190657390113618,0.196758565988064,0.20933326814829,1.00110923238737,9500
"sigma.gr[13]",0.190969486151175,0.00890689245384683,0.174410778023685,0.184880179426619,0.190662627086454,0.196760572630368,0.209333542596031,1.00110923167118,9500
"sigma.gr[14]",0.190969486151175,0.00890689245384683,0.174410778023685,0.184880179426619,0.190662627086454,0.196760572630368,0.209333542596031,1.00110923167118,9500
"sigma.gr[15]",0.190969486151175,0.00890689245384683,0.174410778023685,0.184880179426619,0.190662627086454,0.196760572630368,0.209333542596031,1.00110923167118,9500
"sigma.gr[16]",0.190969486151175,0.00890689245384683,0.174410778023685,0.184880179426619,0.190662627086454,0.196760572630368,0.209333542596031,1.00110923167118,9500
"sigma.gr[17]",0.183122127260888,0.0112931536517732,0.162477538373721,0.175137638259682,0.182627789229373,0.190449193217331,0.206209177966969,1.00098547103861,15000
"sigma.gr[18]",0.183122127260888,0.0112931536517732,0.162477538373721,0.175137638259682,0.182627789229373,0.190449193217331,0.206209177966969,1.00098547103861,15000
"sigma.gr[19]",0.183122127260888,0.0112931536517732,0.162477538373721,0.175137638259682,0.182627789229373,0.190449193217331,0.206209177966969,1.00098547103861,15000
"sigma.gr[20]",0.183122127260888,0.0112931536517732,0.162477538373721,0.175137638259682,0.182627789229373,0.190449193217331,0.206209177966969,1.00098547103861,15000
"sigma.gr[21]",0.181653775027309,0.0124275179892566,0.158950499186417,0.172961792218443,0.181144168647274,0.189730245053781,0.207116784944092,1.00096446165796,15000
"sigma.gr[22]",0.181653775027309,0.0124275179892566,0.158950499186417,0.172961792218443,0.181144168647274,0.189730245053781,0.207116784944092,1.00096446165796,15000
"sigma.gr[23]",0.181653775027309,0.0124275179892566,0.158950499186417,0.172961792218443,0.181144168647274,0.189730245053781,0.207116784944092,1.00096446165796,15000
"sigma.gr[24]",0.181653775027309,0.0124275179892566,0.158950499186417,0.172961792218443,0.181144168647274,0.189730245053781,0.207116784944092,1.00096446165796,15000
"sigma.gr[25]",0.176967671650841,0.0167132509826837,0.146870515309196,0.165216181695533,0.176240185482189,0.187906839681363,0.211809433883119,1.00092575448456,15000
"sigma.gr[26]",0.176967671650841,0.0167132509826837,0.146870515309196,0.165216181695533,0.176240185482189,0.187906839681363,0.211809433883119,1.00092575448456,15000
"sigma.gr[27]",0.176967671650841,0.0167132509826837,0.146870515309196,0.165216181695533,0.176240185482189,0.187906839681363,0.211809433883119,1.00092575448456,15000
"sigma.gr[28]",0.176967671650841,0.0167132509826837,0.146870515309196,0.165216181695533,0.176240185482189,0.187906839681363,0.211809433883119,1.00092575448456,15000
"sigma.gr[29]",0.181476403661179,0.0125731044706955,0.158587298308884,0.172685296402052,0.180938878348486,0.189606306351278,0.207271377991692,1.00096227130983,15000
"sigma.gr[30]",0.181476403661179,0.0125731044706955,0.158587298308884,0.172685296402052,0.180938878348486,0.189606306351278,0.207271377991692,1.00096227130983,15000
"sigma.gr[31]",0.181476403661179,0.0125731044706955,0.158587298308884,0.172685296402052,0.180938878348486,0.189606306351278,0.207271377991692,1.00096227130983,15000
"sigma.gr[32]",0.181476403661179,0.0125731044706955,0.158587298308884,0.172685296402052,0.180938878348486,0.189606306351278,0.207271377991692,1.00096227130983,15000
"sigma.gr[33]",0.197734070651409,0.012830919329024,0.174871338749102,0.188740340391713,0.197045359747151,0.205925495461909,0.225116491353775,1.0010371415093,14000
"sigma.gr[34]",0.197875683024856,0.0129485806025337,0.174842528647755,0.188814063124255,0.197156250595218,0.206161837356422,0.225485391811114,1.00103546891527,15000
"sigma.gr[35]",0.197997432560787,0.0130504592655325,0.174759238795278,0.188855254698547,0.197271943641073,0.206357909357466,0.225726472346011,1.00103404823042,15000
"sigma.gr[36]",0.198119682627793,0.0131534110891411,0.174663937623932,0.188891401619298,0.197372798340607,0.20652525116682,0.226077969723294,1.00103263801113,15000
"sigma.gr[37]",0.199942339599194,0.0147568777790011,0.17404129155736,0.189599860748563,0.19891333534308,0.209255675654735,0.231563073098884,1.00101359780657,15000
"sigma.gr[38]",0.199968137840016,0.0147803895149397,0.174014478661485,0.189601456038741,0.19893746551065,0.209285930022908,0.231611244881744,1.00101335483832,15000
"sigma.gr[39]",0.199968137840016,0.0147803895149397,0.174014478661485,0.189601456038741,0.19893746551065,0.209285930022908,0.231611244881744,1.00101335483832,15000
"sigma.gr[40]",0.199968137840016,0.0147803895149397,0.174014478661485,0.189601456038741,0.19893746551065,0.209285930022908,0.231611244881744,1.00101335483832,15000
"sigma.gr[41]",0.199968137840016,0.0147803895149397,0.174014478661485,0.189601456038741,0.19893746551065,0.209285930022908,0.231611244881744,1.00101335483832,15000
"sigma.gr[42]",0.200009206512339,0.0148178600050287,0.17397376196424,0.189617874759152,0.198973946706791,0.209348890251759,0.231709753241145,1.00101296953971,15000
"sigma.gr[43]",0.200009206512339,0.0148178600050287,0.17397376196424,0.189617874759152,0.198973946706791,0.209348890251759,0.231709753241145,1.00101296953971,15000
"sigma.gr[44]",0.200009206512339,0.0148178600050287,0.17397376196424,0.189617874759152,0.198973946706791,0.209348890251759,0.231709753241145,1.00101296953971,15000
"sigma.gr[45]",0.200009206512339,0.0148178600050287,0.17397376196424,0.189617874759152,0.198973946706791,0.209348890251759,0.231709753241145,1.00101296953971,15000
"sigma.gr[46]",0.200007903052748,0.0148166699616466,0.173974647674986,0.189617430338562,0.198972146181065,0.209347183516711,0.231704069386451,1.0010129817405,15000
"sigma.gr[47]",0.200007903052748,0.0148166699616466,0.173974647674986,0.189617430338562,0.198972146181065,0.209347183516711,0.231704069386451,1.0010129817405,15000
"sigma.gr[48]",0.200007903052748,0.0148166699616466,0.173974647674986,0.189617430338562,0.198972146181065,0.209347183516711,0.231704069386451,1.0010129817405,15000
"sigma.gr[49]",0.200007903052748,0.0148166699616466,0.173974647674986,0.189617430338562,0.198972146181065,0.209347183516711,0.231704069386451,1.0010129817405,15000
"sigma.gr[50]",0.195868968104143,0.0113780318594615,0.175403215203854,0.187934971619307,0.195330699321369,0.203168798148178,0.219954660112793,1.00106090629791,12000
"sigma.gr[51]",0.195868968104143,0.0113780318594615,0.175403215203854,0.187934971619307,0.195330699321369,0.203168798148178,0.219954660112793,1.00106090629791,12000
